,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.12,"5km NW of The Geysers, CA",1535753028090,1536354691448,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc71109594,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71109594&format=geojson,,,,,reviewed,0,69,nc,71109594,",nc71109594,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",30,0.00863,0.08,73,md,earthquake,"M 2.1 - 5km NW of The Geysers, CA",0,Point,"[-122.791, 38.8101667, 2.75]",0
0,2.55,"5km NW of The Geysers, CA",1535753018100,1536355683202,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078630&format=geojson,1,2,,,reviewed,0,100,nc,73078630,",nc73078630,",",nc,",",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",57,0.008342,0.07,31,md,earthquake,"M 2.6 - 5km NW of The Geysers, CA",1,Point,"[-122.7911667, 38.8116667, 3.02]",1
0,2.4,"15km WNW of Ely, Nevada",1535752656890,1535752849212,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nn00654190,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00654190&format=geojson,,,,,automatic,0,89,nn,00654190,",nn00654190,",",nn,",",geoserve,origin,phase-data,",11,0.61,0.26,96.51,ml,earthquake,"M 2.4 - 15km WNW of Ely, Nevada",2,Point,"[-115.0485, 39.3163, 1.2]",2
0,2.24,"20km WNW of Boonville, CA",1535725935100,1535773504831,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078485,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078485&format=geojson,,,,,reviewed,0,77,nc,73078485,",nc73078485,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",13,0.08036,0.13,191,md,earthquake,"M 2.2 - 20km WNW of Boonville, CA",3,Point,"[-123.561, 39.0983333, -0.4]",3
0,2.23,"9km E of Mammoth Lakes, CA",1535723023760,1535747522395,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078475,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078475&format=geojson,,,,,reviewed,0,77,nc,73078475,",nc73078475,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",31,0.01672,0.05,78,md,earthquake,"M 2.2 - 9km E of Mammoth Lakes, CA",4,Point,"[-118.8745, 37.633, 6.43]",4
0,2.36,"7km ENE of Pinnacles, CA",1535720540590,1536101582630,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078455,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078455&format=geojson,,,,,reviewed,0,86,nc,73078455,",nc73078455,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",47,0.02944,0.08,44,md,earthquake,"M 2.4 - 7km ENE of Pinnacles, CA",5,Point,"[-121.0736667, 36.5678333, 9.23]",5
0,2.31,"43km WNW of Tremonton, Utah",1535695905910,1541615827040,-420,https://earthquake.usgs.gov/earthquakes/eventpage/uu60294942,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60294942&format=geojson,2,3.1,,,reviewed,0,83,uu,60294942,",uu60294942,us2000h5w5,",",uu,us,",",dyfi,geoserve,impact-text,origin,phase-data,",21,0.105,0.15,91,ml,earthquake,"M 2.3 - 43km WNW of Tremonton, Utah",6,Point,"[-112.6641667, 41.8441667, 8.76]",6
0,2.36,"15km WSW of Three Forks, Montana",1535692482600,1535725502950,-420,https://earthquake.usgs.gov/earthquakes/eventpage/mb80308014,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80308014&format=geojson,,,,,reviewed,0,86,mb,80308014,",mb80308014,",",mb,",",geoserve,origin,phase-data,",29,0.101,0.16,66,ml,earthquake,"M 2.4 - 15km WSW of Three Forks, Montana",7,Point,"[-111.734, 45.8313333, 3.29]",7
0,3.2,"254km WNW of Bandon, Oregon",1535689846470,1541615827040,-480,https://earthquake.usgs.gov/earthquakes/eventpage/us2000h5vh,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000h5vh&format=geojson,,,,,reviewed,0,158,us,2000h5vh,",us2000h5vh,",",us,",",geoserve,origin,phase-data,",,2.49,0.94,205,ml,earthquake,"M 3.2 - 254km WNW of Bandon, Oregon",8,Point,"[-127.4751, 43.6, 10]",8
0,2.03,"2km NNE of Pinnacles, CA",1535686814430,1536111064281,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078350,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078350&format=geojson,,,,,reviewed,0,63,nc,73078350,",nc73078350,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",54,0.0521,0.07,41,md,earthquake,"M 2.0 - 2km NNE of Pinnacles, CA",9,Point,"[-121.1363333, 36.5458333, 5.14]",9
0,2.52,"19km S of Lopez Point, CA",1535683706960,1535848921808,-480,https://earthquake.usgs.gov/earthquakes/eventpage/nc73078325,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73078325&format=geojson,1,2.2,,,reviewed,0,98,nc,73078325,",nc73078325,",",nc,",",dyfi,focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",74,0.2637,0.13,203,md,earthquake,"M 2.5 - 19km S of Lopez Point, CA",10,Point,"[-121.546, 35.8496667, 9.14]",10
0,2,"35km NW of Fort Irwin, CA",1535680795440,1540312335852,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci38042215,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci38042215&format=geojson,,,,,reviewed,0,62,ci,38042215,",ci38042215,",",ci,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",37,0.08544,0.14,49,ml,earthquake,"M 2.0 - 35km NW of Fort Irwin, CA",11,Point,"[-116.9553333, 35.4918333, 7.57]",11
0,2.57,"21km ENE of Mill City, Oregon",1535672298160,1541615827040,-480,https://earthquake.usgs.gov/earthquakes/eventpage/uw61424371,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61424371&format=geojson,,,,,reviewed,0,102,uw,61424371,",uw61424371,us2000h68m,",",uw,us,",",geoserve,origin,phase-data,",4,1.001,0.08,255,ml,earthquake,"M 2.6 - 21km ENE of Mill City, Oregon",12,Point,"[-122.2221667, 44.8213333, 3.78]",12
