,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3,Central California,157759393360,1481756672130,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022401&format=geojson,,,,,reviewed,0,138,nc,1022401,",nc1022401,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",49,0.08649,0.09,58,md,earthquake,M 3.0 - Central California,0,Point,"[-121.4591667, 36.9315, 5.226]",0
0,2.01,"Long Valley area, California",157757396310,1481756657831,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022399&format=geojson,,,,,reviewed,0,62,nc,1022399,",nc1022399,",",nc,",",nearby-cities,origin,phase-data,",7,0.427,0.04,324,md,earthquake,"M 2.0 - Long Valley area, California",1,Point,"[-118.7285, 37.6778333, 2.904]",1
0,3.3,Central California,157756084910,1481756652510,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022398,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022398&format=geojson,,,,,reviewed,0,168,nc,1022398,",nc1022398,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",73,0.03243,0.12,52,ml,earthquake,M 3.3 - Central California,2,Point,"[-121.475, 36.9191667, 4.194]",2
0,3.17,Central California,157755131150,1481756643790,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022397,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022397&format=geojson,,,,,reviewed,0,155,nc,1022397,",nc1022397,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.04595,0.09,58,md,earthquake,M 3.2 - Central California,3,Point,"[-121.4605, 36.9333333, 5.496]",3
0,3.64,Central California,157753968520,1481756631460,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022396&format=geojson,,,,,reviewed,0,204,nc,1022396,",nc1022396,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.04595,0.1,58,md,earthquake,M 3.6 - Central California,4,Point,"[-121.4606667, 36.9328333, 4.644]",4
0,2.5,Central California,157753755140,1481756620442,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022395,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022395&format=geojson,,,,,reviewed,0,96,nc,1022395,",nc1022395,",",nc,",",nearby-cities,origin,phase-data,",23,0.04595,0.09,57,md,earthquake,M 2.5 - Central California,5,Point,"[-121.4601667, 36.9311667, 4.374]",5
0,3.28,Central California,157753449520,1481756613497,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022394,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022394&format=geojson,,,,,reviewed,0,166,nc,1022394,",nc1022394,",",nc,",",nearby-cities,origin,phase-data,",19,0.04324,0.09,62,md,earthquake,M 3.3 - Central California,6,Point,"[-121.4631667, 36.9305, 4.504]",6
0,4.3,Central California,157753320940,1481756605120,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022393,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022393&format=geojson,,,,,reviewed,0,284,nc,1022393,",nc1022393,usp00009b1,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",76,0.04595,0.13,63,ml,earthquake,M 4.3 - Central California,7,Point,"[-121.4606667, 36.9335, 9.074]",7
0,2.95,Central California,157732754800,1481756593649,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022392,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022392&format=geojson,,,,,reviewed,0,134,nc,1022392,",nc1022392,",",nc,",",nearby-cities,origin,phase-data,",26,0.03694,0.1,51,md,earthquake,M 3.0 - Central California,8,Point,"[-121.4691667, 36.9138333, 4.484]",8
0,3.95,"122km SSE of Maneadero, B.C., MX",157725013090,1454031473580,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3317610,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3317610&format=geojson,,,,,reviewed,0,240,ci,3317610,",ci3317610,",",ci,",",origin,phase-data,",11,1.994,0.69,312,ml,earthquake,"M 4.0 - 122km SSE of Maneadero, B.C., MX",9,Point,"[-116.2685, 30.6543333, 6]",9
0,2.61,Central California,157691010430,1481756586320,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022391&format=geojson,,,,,reviewed,0,105,nc,1022391,",nc1022391,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",40,0.02523,0.06,65,md,earthquake,M 2.6 - Central California,10,Point,"[-121.0878333, 36.533, 9.204]",10
0,2.33,Central California,157689553280,1481756571831,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022390,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022390&format=geojson,,,,,reviewed,0,84,nc,1022390,",nc1022390,",",nc,",",nearby-cities,origin,phase-data,",10,0.02613,0.03,151,md,earthquake,M 2.3 - Central California,11,Point,"[-121.0893333, 36.5338333, 9.327]",11
0,3.39,Central California,157660096830,1481756564940,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022389,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022389&format=geojson,,,,,reviewed,0,177,nc,1022389,",nc1022389,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",63,0.03694,0.11,167,md,earthquake,M 3.4 - Central California,12,Point,"[-121.8735, 36.593, 4.946]",12
0,2.99,Central California,157646814820,1481756553974,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1022388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1022388&format=geojson,,,,,reviewed,0,138,nc,1022388,",nc1022388,",",nc,",",nearby-cities,origin,phase-data,",25,0.04144,0.1,61,md,earthquake,M 3.0 - Central California,13,Point,"[-121.4645, 36.929, 3.946]",13
0,4.58,"206km SSE of Maneadero, B.C., MX",157641167870,1454032083640,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319041,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319041&format=geojson,,,,,reviewed,0,323,ci,3319041,",ci3319041,",",ci,",",origin,phase-data,",20,2.734,41.96,304,ml,earthquake,"M 4.6 - 206km SSE of Maneadero, B.C., MX",14,Point,"[-116.1288333, 29.9076667, 6]",14
0,4,"offshore Baja California, Mexico",157641135300,1415316088071,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00009ad,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00009ad&format=geojson,,,,,reviewed,0,246,us,p00009ad,",usp00009ad,",",us,",",origin,",,,,,mb,earthquake,"M 4.0 - offshore Baja California, Mexico",15,Point,"[-116.402, 30.424, 33]",15
