,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.54,"15km WSW of Delta, B.C., MX",1014939465400,1459608999229,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467804,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467804&format=geojson,,,,,reviewed,0,99,ci,12467804,",ci12467804,",",ci,",",nearby-cities,origin,phase-data,",16,0.4985,0.3,221.8,ml,earthquake,"M 2.5 - 15km WSW of Delta, B.C., MX",0,Point,"[-115.3245, 32.2835, 7.007]",0
0,2.5,Washington,1014938114030,1469235396760,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10554428,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10554428&format=geojson,,,,,reviewed,0,96,uw,10554428,",uw10554428,",",uw,",",origin,phase-data,",5,0.3282,0.07,177,md,explosion,M 2.5 Explosion - Washington,1,Point,"[-122.8213333, 46.6813333, 14.88]",1
0,2.39,"14km W of Alberto Oviedo Mota, B.C., MX",1014935337200,1455626184380,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467792,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467792&format=geojson,,,,,reviewed,0,88,ci,12467792,",ci12467792,",",ci,",",nearby-cities,origin,phase-data,",15,0.5324,0.28,226.2,ml,earthquake,"M 2.4 - 14km W of Alberto Oviedo Mota, B.C., MX",2,Point,"[-115.3113333, 32.2478333, 7.026]",2
0,3.2,Washington,1014934171870,1469235396280,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10554413,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10554413&format=geojson,,,,,reviewed,0,158,uw,10554413,",uw10554413,",",uw,",",origin,phase-data,",7,0.3199,0.2,138,md,explosion,M 3.2 Explosion - Washington,3,Point,"[-122.764, 46.7013333, -0.878]",3
0,3.19,"13km W of Alberto Oviedo Mota, B.C., MX",1014933894190,1459620468173,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467780,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467780&format=geojson,,,,,reviewed,0,157,ci,12467780,",ci12467780,usp000azcg,",",ci,us,",",nearby-cities,origin,phase-data,",16,0.542,0.29,227.7,ml,earthquake,"M 3.2 - 13km W of Alberto Oviedo Mota, B.C., MX",4,Point,"[-115.3113333, 32.2351667, 7.006]",4
0,2.37,"13km WSW of Delta, B.C., MX",1014925286500,1455713288321,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467768&format=geojson,,,,,reviewed,0,86,ci,12467768,",ci12467768,",",ci,",",nearby-cities,origin,phase-data,",13,0.4819,0.29,218.5,ml,earthquake,"M 2.4 - 13km WSW of Delta, B.C., MX",5,Point,"[-115.319, 32.3111667, 7.017]",5
0,2.17,"15km W of Alberto Oviedo Mota, B.C., MX",1014916521600,1459620390865,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467728,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467728&format=geojson,,,,,reviewed,0,72,ci,12467728,",ci12467728,",",ci,",",nearby-cities,origin,phase-data,",12,0.5367,0.37,228.1,ml,earthquake,"M 2.2 - 15km W of Alberto Oviedo Mota, B.C., MX",6,Point,"[-115.3303333, 32.2286667, 7.015]",6
0,2.3,"Strait of Juan de Fuca, Washington",1014916054330,1469235394010,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10554368,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10554368&format=geojson,,,,,reviewed,0,81,uw,10554368,",uw10554368,",",uw,",",origin,phase-data,",31,,0.23,60,md,earthquake,"M 2.3 - Strait of Juan de Fuca, Washington",7,Point,"[-122.9046667, 48.393, 49.137]",7
0,2.16,"15km WSW of Delta, B.C., MX",1014912485790,1455704837553,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467720&format=geojson,,,,,reviewed,0,72,ci,12467720,",ci12467720,",",ci,",",nearby-cities,origin,phase-data,",10,0.4944,0.28,240.7,ml,earthquake,"M 2.2 - 15km WSW of Delta, B.C., MX",8,Point,"[-115.3303333, 32.2845, 7.026]",8
0,2.84,"15km WSW of Delta, B.C., MX",1014907003810,1459574511608,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12467704,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12467704&format=geojson,,,,,reviewed,0,124,ci,12467704,",ci12467704,",",ci,",",nearby-cities,origin,phase-data,",16,0.4877,0.39,221,ml,earthquake,"M 2.8 - 15km WSW of Delta, B.C., MX",9,Point,"[-115.3366667, 32.2886667, 6.996]",9
