,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.59,"3km WNW of Brawley, CA",115623726760,1454030234360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319283,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319283&format=geojson,,,,,reviewed,0,103,ci,3319283,",ci3319283,",",ci,",",origin,phase-data,",5,0.572,0.24,152,mh,earthquake,"M 2.6 - 3km WNW of Brawley, CA",0,Point,"[-115.558, 32.985, 6]",0
0,2.4,"1km SSE of Brawley, CA",115620313780,1454029929430,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12319023,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12319023&format=geojson,,,,,reviewed,0,89,ci,12319023,",ci12319023,",",ci,",",origin,",,,,,mh,earthquake,"M 2.4 - 1km SSE of Brawley, CA",1,Point,"[-115.5281667, 32.9698333, 5]",1
0,2.52,"4km S of Brawley, CA",115618719610,1454029929870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319282,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319282&format=geojson,,,,,reviewed,0,98,ci,3319282,",ci3319282,",",ci,",",origin,phase-data,",5,0.5654,0.51,161,mh,earthquake,"M 2.5 - 4km S of Brawley, CA",2,Point,"[-115.5326667, 32.9401667, 8]",2
0,2.55,"11km NNW of Campo, CA",115605521800,1454031699030,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319281,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319281&format=geojson,,,,,reviewed,0,100,ci,3319281,",ci3319281,",",ci,",",origin,phase-data,",7,0.1303,0.27,167,ml,earthquake,"M 2.6 - 11km NNW of Campo, CA",3,Point,"[-116.5185, 32.6941667, 7.6]",3
0,3,"4km NW of Brawley, CA",115593421020,1454029928910,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319280,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319280&format=geojson,,,,,reviewed,0,138,ci,3319280,",ci3319280,",",ci,",",origin,phase-data,",6,0.5867,0.49,148,ml,earthquake,"M 3.0 - 4km NW of Brawley, CA",4,Point,"[-115.5571667, 33.0088333, 6]",4
0,2.95,"2km WNW of Brawley, CA",115589631760,1454029928430,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319279&format=geojson,,,,,reviewed,0,134,ci,3319279,",ci3319279,",",ci,",",origin,phase-data,",7,0.574,0.39,152,ml,earthquake,"M 3.0 - 2km WNW of Brawley, CA",5,Point,"[-115.556, 32.9861667, 6]",5
0,2.93,"3km WNW of Brawley, CA",115587497060,1454030233860,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319278,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319278&format=geojson,,,,,reviewed,0,132,ci,3319278,",ci3319278,",",ci,",",origin,phase-data,",7,0.5762,0.35,151,ml,earthquake,"M 2.9 - 3km WNW of Brawley, CA",6,Point,"[-115.5565, 32.9905, 6]",6
0,3.11,"4km W of Brawley, CA",115586232930,1454030827460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319277,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319277&format=geojson,,,,,reviewed,0,149,ci,3319277,",ci3319277,",",ci,",",origin,phase-data,",6,0.5605,0.47,153,ml,earthquake,"M 3.1 - 4km W of Brawley, CA",7,Point,"[-115.5673333, 32.9761667, 6]",7
0,3.28,"3km W of Brawley, CA",115584553900,1454029927510,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319276,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319276&format=geojson,,,,,reviewed,0,166,ci,3319276,",ci3319276,",",ci,",",origin,phase-data,",7,0.5649,0.46,152,ml,earthquake,"M 3.3 - 3km W of Brawley, CA",8,Point,"[-115.5668333, 32.9831667, 6]",8
0,3.09,"4km SSW of Brawley, CA",115584168910,1454029927000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3319275,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3319275&format=geojson,,,,,reviewed,0,147,ci,3319275,",ci3319275,",",ci,",",origin,phase-data,",7,0.5561,0.35,158,ml,earthquake,"M 3.1 - 4km SSW of Brawley, CA",9,Point,"[-115.5506667, 32.9471667, 6]",9
