,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.43,"24km W of Ludlow, CA",431215751950,1454455191320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21063&format=geojson,,,,,reviewed,0,91,ci,21063,",ci21063,",",ci,",",origin,phase-data,",0,0.1092,0.034,195.9,mc,quarry blast,"M 2.4 Quarry Blast - 24km W of Ludlow, CA",0,Point,"[-116.42, 34.75, -0.811]",0
0,2.06,"9km N of Victorville, CA",431214336030,1454440990880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21060,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21060&format=geojson,,,,,reviewed,0,65,ci,21060,",ci21060,",",ci,",",origin,phase-data,",0,0.2226,0.051,227.5,mc,quarry blast,"M 2.1 Quarry Blast - 9km N of Victorville, CA",1,Point,"[-117.3, 34.62, -1.09]",1
0,2.43,"10km N of Big Bear City, CA",431213801950,1454450483790,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21059,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21059&format=geojson,,,,,reviewed,0,91,ci,21059,",ci21059,",",ci,",",origin,phase-data,",0,0.01875,0.06,137.8,mc,quarry blast,"M 2.4 Quarry Blast - 10km N of Big Bear City, CA",2,Point,"[-116.85, 34.35, -1.539]",2
0,2.43,"10km N of Big Bear City, CA",431213748360,1454450484170,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21106,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21106&format=geojson,,,,,reviewed,0,91,ci,21106,",ci21106,",",ci,",",origin,phase-data,",0,0.01875,0.058,151.5,mc,quarry blast,"M 2.4 Quarry Blast - 10km N of Big Bear City, CA",3,Point,"[-116.85, 34.35, -1.112]",3
0,2.16,"10km N of Big Bear City, CA",431213629260,1454440990380,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21058,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21058&format=geojson,,,,,reviewed,0,72,ci,21058,",ci21058,",",ci,",",origin,phase-data,",0,0.01875,0.394,81.8,mc,quarry blast,"M 2.2 Quarry Blast - 10km N of Big Bear City, CA",4,Point,"[-116.85, 34.35, -1.394]",4
0,2.06,offshore Northern California,431210866270,1481464433477,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101656,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101656&format=geojson,,,,,reviewed,0,65,nc,1101656,",nc1101656,",",nc,",",nearby-cities,origin,phase-data,",10,0.227,0.23,280,md,earthquake,M 2.1 - offshore Northern California,5,Point,"[-124.5476667, 40.273, 9.619]",5
0,2.4,Oregon,431208301600,1469401810520,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10163618,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10163618&format=geojson,,,,,reviewed,0,89,uw,10163618,",uw10163618,",",uw,",",origin,phase-data,",4,0.02448,0.08,268,md,earthquake,M 2.4 - Oregon,6,Point,"[-118.7328333, 45.6228333, 16.251]",6
0,2.18,"9km N of Victorville, CA",431206660600,1454445721600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21048,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21048&format=geojson,,,,,reviewed,0,73,ci,21048,",ci21048,",",ci,",",origin,phase-data,",0,0.1851,0.077,115.4,mc,quarry blast,"M 2.2 Quarry Blast - 9km N of Victorville, CA",7,Point,"[-117.3, 34.62, -0.842]",7
0,2.53,"4km NW of Boron, CA",431204761660,1454459968040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21047,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21047&format=geojson,,,,,reviewed,0,98,ci,21047,",ci21047,",",ci,",",origin,phase-data,",0,0.4464,0.098,198.5,mc,quarry blast,"M 2.5 Quarry Blast - 4km NW of Boron, CA",8,Point,"[-117.68, 35.03, -1.042]",8
0,2.54,"4km NW of Boron, CA",431204733950,1454464948040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21095,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21095&format=geojson,,,,,reviewed,0,99,ci,21095,",ci21095,",",ci,",",origin,phase-data,",0,0.3613,0.187,175,mc,quarry blast,"M 2.5 Quarry Blast - 4km NW of Boron, CA",9,Point,"[-117.68, 35.03, -0.822]",9
0,2.28,"San Francisco Bay area, California",431202267300,1481464400164,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101647,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101647&format=geojson,,,,,reviewed,0,80,nc,1101647,",nc1101647,",",nc,",",nearby-cities,origin,phase-data,",12,0.009009,0.07,69,md,quarry blast,"M 2.3 Quarry Blast - San Francisco Bay area, California",10,Point,"[-122.0983333, 37.3258333, -0.324]",10
0,2.44,Central California,431194633680,1481464377120,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101641&format=geojson,,,,,reviewed,0,92,nc,1101641,",nc1101641,ci21034,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.05586,0.08,78,md,earthquake,M 2.4 - Central California,11,Point,"[-120.4138333, 36.2931667, 8.899]",11
0,2.42,offshore Northern California,431192321020,1481464363117,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101638,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101638&format=geojson,,,,,reviewed,0,90,nc,1101638,",nc1101638,",",nc,",",nearby-cities,origin,phase-data,",8,0.2072,0.02,248,md,earthquake,M 2.4 - offshore Northern California,12,Point,"[-124.4668333, 40.293, 18.322]",12
0,2.08,"10km NNW of Big Bear Lake, CA",431189856640,1454440989920,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21032,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21032&format=geojson,,,,,reviewed,0,67,ci,21032,",ci21032,",",ci,",",origin,phase-data,",0,0.08941,0.196,0,mc,quarry blast,"M 2.1 Quarry Blast - 10km NNW of Big Bear Lake, CA",13,Point,"[-116.948, 34.333, 1.431]",13
0,2.22,Central California,431184740170,1481464348074,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101634,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101634&format=geojson,,,,,reviewed,0,76,nc,1101634,",nc1101634,",",nc,",",nearby-cities,origin,phase-data,",36,0.00991,0.08,73,md,earthquake,M 2.2 - Central California,14,Point,"[-121.0151667, 36.4343333, 5.043]",14
0,2.76,"4km S of Brawley, CA",431179106270,1454469820400,,https://earthquake.usgs.gov/earthquakes/eventpage/ci21027,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci21027&format=geojson,,,,,reviewed,0,117,ci,21027,",ci21027,",",ci,",",origin,phase-data,",0,0.2444,0.05,0,mc,earthquake,"M 2.8 - 4km S of Brawley, CA",15,Point,"[-115.535, 32.945, 8.86]",15
0,4.9,Gulf of California,431174105040,1415320420710,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001y2n,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001y2n&format=geojson,,,,,reviewed,0,369,us,p0001y2n,",usp0001y2n,",",us,",",origin,phase-data,",,,1.3,,mb,earthquake,M 4.9 - Gulf of California,16,Point,"[-109.265, 24.347, 10]",16
0,3,offshore Northern California,431174063320,1481464314809,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101624&format=geojson,,,,,reviewed,0,138,nc,1101624,",nc1101624,",",nc,",",nearby-cities,origin,phase-data,",25,0.3,0.1,255,md,earthquake,M 3.0 - offshore Northern California,17,Point,"[-124.6861667, 40.3375, 21.069]",17
0,2.07,Northern California,431173264590,1481464310947,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101623,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101623&format=geojson,,,,,reviewed,0,66,nc,1101623,",nc1101623,",",nc,",",nearby-cities,origin,phase-data,",26,0.01802,0.06,40,md,earthquake,M 2.1 - Northern California,18,Point,"[-122.8108333, 38.8203333, 3.47]",18
0,2,"Long Valley area, California",431170799570,1481464303741,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101621,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101621&format=geojson,,,,,reviewed,0,62,nc,1101621,",nc1101621,",",nc,",",nearby-cities,origin,phase-data,",12,0.02793,0.02,76,md,earthquake,"M 2.0 - Long Valley area, California",19,Point,"[-118.8088333, 37.6205, 5.443]",19
0,2.05,Central California,431170028460,1481464300041,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101620,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101620&format=geojson,,,,,reviewed,0,65,nc,1101620,",nc1101620,",",nc,",",nearby-cities,origin,phase-data,",9,0.2153,0.08,212,md,earthquake,M 2.1 - Central California,20,Point,"[-118.734, 38.0263333, -0.484]",20
0,2.73,offshore Northern California,431166416220,1481464285101,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1101616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1101616&format=geojson,,,,,reviewed,0,115,nc,1101616,",nc1101616,",",nc,",",nearby-cities,origin,phase-data,",22,0.1721,0.09,246,md,earthquake,M 2.7 - offshore Northern California,21,Point,"[-124.4791667, 40.293, 20.489]",21
0,3.3,Arizona,431165408740,1415320420703,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0001y2j,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0001y2j&format=geojson,,,,,reviewed,0,168,us,p0001y2j,",usp0001y2j,",",us,",",impact-text,origin,phase-data,",,,0.7,,ml,earthquake,M 3.3 - Arizona,22,Point,"[-112.037, 36.135, 5]",22
