,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.5,Washington,1141167373060,1469225336380,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692233,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692233&format=geojson,,,,,reviewed,0,96,uw,10692233,",uw10692233,",",uw,",",origin,phase-data,",5,0.09337,0.02,149,md,explosion,M 2.5 Explosion - Washington,0,Point,"[-122.785, 46.7443333, 0.93]",0
0,2.4,"Mount St. Helens area, Washington",1141166949100,1469225336050,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692218,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692218&format=geojson,,,,,reviewed,0,89,uw,10692218,",uw10692218,",",uw,",",origin,phase-data,",10,,0.47,114,md,earthquake,"M 2.4 - Mount St. Helens area, Washington",1,Point,"[-122.194, 46.1938333, -1.797]",1
0,2.4,"San Francisco Bay area, California",1141155579890,1484371914730,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21507832,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21507832&format=geojson,,,,,reviewed,0,89,nc,21507832,",nc21507832,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",74,0.01441,0.09,24,md,earthquake,"M 2.4 - San Francisco Bay area, California",2,Point,"[-122.2381667, 37.8615, 9.412]",2
0,2.74,"16km NNE of Glendora, CA",1141153727450,1457504769211,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14214908,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14214908&format=geojson,,,,,reviewed,0,116,ci,14214908,",usp000eb1y,ci14214908,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",57,0.05864,0.22,29,ml,earthquake,"M 2.7 - 16km NNE of Glendora, CA",3,Point,"[-117.799, 34.2695, 6.588]",3
0,2.4,"Mount St. Helens area, Washington",1141135978410,1469225334990,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692188,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692188&format=geojson,,,,,reviewed,0,89,uw,10692188,",uw10692188,",",uw,",",origin,phase-data,",8,,0.32,113,md,earthquake,"M 2.4 - Mount St. Helens area, Washington",4,Point,"[-122.1875, 46.2035, -1.471]",4
0,2.2,"Mount St. Helens area, Washington",1141110910190,1469225334550,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692173,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692173&format=geojson,,,,,reviewed,0,74,uw,10692173,",uw10692173,",",uw,",",origin,phase-data,",7,,0.08,152,md,earthquake,"M 2.2 - Mount St. Helens area, Washington",5,Point,"[-122.1813333, 46.204, -1.824]",5
0,2,"3km SE of Encino, CA",1141109202350,1457494448622,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14214844,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14214844&format=geojson,,,,,reviewed,0,62,ci,14214844,",ci14214844,",",ci,",",nearby-cities,origin,phase-data,",26,0.04421,0.32,67,ml,earthquake,"M 2.0 - 3km SE of Encino, CA",6,Point,"[-118.4771667, 34.1465, 5.575]",6
0,3.15,"9km NNE of Indio, CA",1141103249770,1457468289563,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14214824,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14214824&format=geojson,75,3.1,,,reviewed,0,176,ci,14214824,",ci14214824,usp000eb12,",",ci,us,",",dyfi,impact-text,nearby-cities,origin,phase-data,",78,0.1572,0.24,59,ml,earthquake,"M 3.2 - 9km NNE of Indio, CA",7,Point,"[-116.1823333, 33.7935, 9.394]",7
0,2.03,Northern California,1141098769870,1484371739530,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21507770,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21507770&format=geojson,,,,,reviewed,0,63,nc,21507770,",nc21507770,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.002703,0.06,42,md,earthquake,M 2.0 - Northern California,8,Point,"[-122.8073333, 38.8218333, -0.045]",8
0,2.09,Central California,1141097562820,1484371732720,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21507768,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21507768&format=geojson,,,,,reviewed,0,67,nc,21507768,",nc21507768,",",nc,",",nearby-cities,origin,phase-data,",34,0.05225,0.08,104,md,earthquake,M 2.1 - Central California,9,Point,"[-121.0921667, 35.6683333, 4.169]",9
0,2.4,"Mount St. Helens area, Washington",1141097383230,1469225334150,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692143,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692143&format=geojson,,,,,reviewed,0,89,uw,10692143,",uw10692143,",",uw,",",origin,phase-data,",11,,0.08,79,md,earthquake,"M 2.4 - Mount St. Helens area, Washington",10,Point,"[-122.1928333, 46.201, -1.804]",10
0,2.45,"15km E of Coso Junction, CA",1141092019430,1457499584796,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14214800,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14214800&format=geojson,,,,,reviewed,0,92,ci,14214800,",ci14214800,",",ci,",",nearby-cities,origin,phase-data,",26,0.009994,0.22,69,ml,earthquake,"M 2.5 - 15km E of Coso Junction, CA",11,Point,"[-117.7775, 36.033, 0.414]",11
0,2.36,Northern California,1141088995610,1484371723405,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21507762,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21507762&format=geojson,,,,,reviewed,0,86,nc,21507762,",nc21507762,",",nc,",",nearby-cities,origin,phase-data,",21,0.04414,0.09,118,md,earthquake,M 2.4 - Northern California,12,Point,"[-122.8065, 39.0115, 2.522]",12
0,2.4,Central California,1141084588313,1524601756331,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00176506,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00176506&format=geojson,,,,,reviewed,0,89,nn,00176506,",nn00176506,",",nn,",",origin,phase-data,",3,0.065,0.1077,172.77,ml,earthquake,M 2.4 - Central California,13,Point,"[-118.749, 38.0014, 10]",13
0,2.02,"5km NW of Boron, CA",1141083136350,1457515006348,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14214764,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14214764&format=geojson,,,,,reviewed,0,63,ci,14214764,",ci14214764,",",ci,",",nearby-cities,origin,phase-data,",26,0.1013,0.11,66,ml,quarry blast,"M 2.0 Quarry Blast - 5km NW of Boron, CA",14,Point,"[-117.6816667, 35.0351667, -0.827]",14
0,2.4,"Mount St. Helens area, Washington",1141079538380,1469225333710,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692063&format=geojson,,,,,reviewed,0,89,uw,10692063,",uw10692063,",",uw,",",origin,phase-data,",12,,0.82,115,md,earthquake,"M 2.4 - Mount St. Helens area, Washington",15,Point,"[-122.1895, 46.1895, -1.824]",15
0,2.6,Washington,1141079324090,1469225333300,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10692033,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10692033&format=geojson,,,,,reviewed,0,104,uw,10692033,",uw10692033,",",uw,",",origin,phase-data,",5,0.04022,0.03,114,md,explosion,M 2.6 Explosion - Washington,16,Point,"[-122.7516667, 46.6916667, -0.212]",16
0,2.23,Utah,1141074951100,1535492185230,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50310080,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50310080&format=geojson,,,,,reviewed,0,77,uu,50310080,",uu50310080,",",uu,",",origin,phase-data,",8,0.01051,0.16,168,md,earthquake,M 2.2 - Utah,17,Point,"[-110.3953333, 39.6101667, -1.54]",17
