,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.1,Nevada,1356994937428,1530305458679,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00397961,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00397961&format=geojson,,,,,reviewed,0,68,nn,00397961,",nn00397961,",",nn,",",origin,phase-data,",5,1.148,0.2014,230.45,ml,earthquake,M 2.1 - Nevada,0,Point,"[-116.6896, 38.7162, 0]",0
0,2.06,Northern California,1356993366070,1485668438730,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71913271,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71913271&format=geojson,,,,,reviewed,0,65,nc,71913271,",nc71913271,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",60,0.00991,0.07,20,md,earthquake,M 2.1 - Northern California,1,Point,"[-122.7983333, 38.8178333, 1.1]",1
0,2.25,off the coast of Oregon,1356991769420,1469214334560,,https://earthquake.usgs.gov/earthquakes/eventpage/uw60487272,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw60487272&format=geojson,,,,,reviewed,0,78,uw,60487272,",uw60487272,",",uw,",",origin,phase-data,",13,1.565,0.19,304,md,earthquake,M 2.3 - off the coast of Oregon,2,Point,"[-126.182, 42.1086667, 4.282]",2
0,2.42,Northern California,1356988944430,1485668398660,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71913236,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71913236&format=geojson,,,,,reviewed,0,90,nc,71913236,",nc71913236,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",33,0.08919,0.21,33,md,earthquake,M 2.4 - Northern California,3,Point,"[-123.3648333, 40.4345, 28.967]",3
0,2.11,offshore Northern California,1356987640960,1485668389080,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71913226,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71913226&format=geojson,4,2.9,,,reviewed,0,70,nc,71913226,",nc71913226,usp000jxp8,",",nc,us,",",dyfi,focal-mechanism,impact-text,nearby-cities,origin,phase-data,",97,0.01712,0.08,93,md,earthquake,M 2.1 - offshore Northern California,4,Point,"[-122.4968333, 37.6373333, 8.54]",4
0,2.43,"24km SW of Maricopa, CA",1356987614700,1457712711214,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15269273,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15269273&format=geojson,6,2.1,,,reviewed,0,92,ci,15269273,",ci15269273,",",ci,",",dyfi,nearby-cities,origin,phase-data,",44,0.1501,0.26,53,ml,earthquake,"M 2.4 - 24km SW of Maricopa, CA",5,Point,"[-119.593, 34.914, 7.565]",5
0,2.4,"9km SSW of Borrego Springs, CA",1356975251310,1457719625580,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15269225,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15269225&format=geojson,,,,,reviewed,0,89,ci,15269225,",ci15269225,",",ci,",",nearby-cities,origin,phase-data,",27,0.08363,0.17,57,ml,earthquake,"M 2.4 - 9km SSW of Borrego Springs, CA",6,Point,"[-116.4111667, 33.1845, 11.51]",6
0,2.29,"9km SSW of Borrego Springs, CA",1356975249740,1457660662594,,https://earthquake.usgs.gov/earthquakes/eventpage/ci37105803,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37105803&format=geojson,,,,,reviewed,0,81,ci,37105803,",ci37105803,",",ci,",",nearby-cities,origin,phase-data,",52,0.0885,0.14,45,ml,earthquake,"M 2.3 - 9km SSW of Borrego Springs, CA",7,Point,"[-116.414, 33.1795, 13.55]",7
0,2.35,offshore Central California,1356965427130,1485668300520,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71913086,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71913086&format=geojson,,,,,reviewed,0,85,nc,71913086,",nc71913086,ci15269209,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",67,0.05946,0.12,180,md,earthquake,M 2.4 - offshore Central California,8,Point,"[-121.0621667, 35.4588333, 5.514]",8
0,2.52,off the coast of Oregon,1356952864070,1469214333550,,https://earthquake.usgs.gov/earthquakes/eventpage/uw60487102,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw60487102&format=geojson,,,,,reviewed,0,98,uw,60487102,",uw60487102,",",uw,",",origin,phase-data,",23,2.106,2.17,306,md,earthquake,M 2.5 - off the coast of Oregon,9,Point,"[-126.6548333, 43.552, 4.891]",9
