,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.43,offshore Northern California,1251759310530,1484934376640,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71273906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71273906&format=geojson,,,,,reviewed,0,91,nc,71273906,",nc71273906,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",17,0.1667,0.04,232,md,earthquake,M 2.4 - offshore Northern California,0,Point,"[-124.5138333, 40.3041667, 19.877]",0
0,2.24,"35km ENE of Ensenada, B.C., MX",1251755456640,1457519249441,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10457525,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10457525&format=geojson,,,,,reviewed,0,77,ci,10457525,",ci10457525,",",ci,",",nearby-cities,origin,phase-data,",7,0.7648,0.12,294,ml,earthquake,"M 2.2 - 35km ENE of Ensenada, B.C., MX",1,Point,"[-116.2526667, 31.9333333, 5.746]",1
0,2.16,Central California,1251752422980,1484934346770,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71273881,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71273881&format=geojson,,,,,reviewed,0,72,nc,71273881,",nc71273881,ci10457493,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",45,0.09279,0.07,72,md,earthquake,M 2.2 - Central California,2,Point,"[-118.8378333, 37.483, 2.206]",2
0,2.1,Washington,1251731740780,1468453293480,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10782053,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10782053&format=geojson,,,,,reviewed,0,68,uw,10782053,",uw10782053,",",uw,",",origin,phase-data,",14,0.01929,0.55,119,md,earthquake,M 2.1 - Washington,3,Point,"[-120.503, 47.7531667, 1.609]",3
0,2.2,Nevada,1251725771965,1528922636606,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00291482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00291482&format=geojson,,,,,reviewed,0,74,nn,00291482,",nn00291482,",",nn,",",origin,phase-data,",4,0.358,0.0014,279.62,ml,earthquake,M 2.2 - Nevada,4,Point,"[-115.4111, 38.6795, 1]",4
0,2.8,Nevada,1251724504943,1528922635629,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00291481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00291481&format=geojson,,,,,reviewed,0,121,nn,00291481,",usp000h138,nn00291481,",",us,nn,",",impact-text,origin,phase-data,",4,0.368,0.0164,235.72,ml,earthquake,M 2.8 - Nevada,5,Point,"[-115.4154, 38.6918, 0]",5
0,2.26,offshore Northern California,1251718966210,1484934296045,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71273761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71273761&format=geojson,,,,,reviewed,0,79,nc,71273761,",nc71273761,",",nc,",",nearby-cities,origin,phase-data,",16,0.327,0.22,273,md,earthquake,M 2.3 - offshore Northern California,6,Point,"[-124.7353333, 40.27, 16.697]",6
0,2.06,Central California,1251702802010,1528922634449,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71273706,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71273706&format=geojson,,,,,reviewed,0,65,nc,71273706,",nc71273706,ci10457125,nn00291461,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",39,0.05766,0.08,72,md,earthquake,M 2.1 - Central California,7,Point,"[-118.6226667, 37.952, 5.405]",7
0,2.6,Washington,1251697568050,1468453290940,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10781473,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10781473&format=geojson,,,,,reviewed,0,104,uw,10781473,",uw10781473,",",uw,",",origin,phase-data,",44,,0.17,36,md,earthquake,M 2.6 - Washington,8,Point,"[-122.3023333, 46.3385, 14.439]",8
0,2.7,offshore Northern California,1251692702780,1484934072881,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71273671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71273671&format=geojson,,,,,reviewed,0,112,nc,71273671,",nc71273671,",",nc,",",nearby-cities,origin,phase-data,",21,0.7432,0.28,278,md,earthquake,M 2.7 - offshore Northern California,9,Point,"[-125.311, 40.429, 4.053]",9
