,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.87,"41km E of Ensenada, B.C., MX",94629998670,1454031063320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320638,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320638&format=geojson,,,,,reviewed,0,127,ci,3320638,",ci3320638,",",ci,",",origin,phase-data,",4,0.7256,0.3,317,mh,earthquake,"M 2.9 - 41km E of Ensenada, B.C., MX",0,Point,"[-116.1948333, 31.926, 6]",0
0,2.4,"2km E of Ontario, CA",94586502670,1454031948460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12317059,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12317059&format=geojson,,,,,reviewed,0,89,ci,12317059,",ci12317059,",",ci,",",origin,phase-data,",6,,0.4,104,mh,earthquake,"M 2.4 - 2km E of Ontario, CA",1,Point,"[-117.6058333, 34.052, 6]",1
0,2.43,"12km NE of Campo, CA",94523869720,1454031645670,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320637,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320637&format=geojson,,,,,reviewed,0,91,ci,3320637,",ci3320637,",",ci,",",origin,phase-data,",6,0.2362,0.22,167,mh,earthquake,"M 2.4 - 12km NE of Campo, CA",2,Point,"[-116.3925, 32.6935, 7.06]",2
0,3.2,"15km ESE of Anza, CA",94421245220,1454031360640,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320636&format=geojson,,,,,reviewed,0,158,ci,3320636,",ci3320636,",",ci,",",origin,phase-data,",10,0.301,0.44,86,ml,earthquake,"M 3.2 - 15km ESE of Anza, CA",3,Point,"[-116.5396667, 33.4866667, 5.64]",3
0,2.96,"15km ESE of Anza, CA",94420176360,1454031360030,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320635,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320635&format=geojson,,,,,reviewed,0,135,ci,3320635,",ci3320635,",",ci,",",origin,phase-data,",10,0.3231,0.32,75,ml,earthquake,"M 3.0 - 15km ESE of Anza, CA",4,Point,"[-116.5198333, 33.503, 5.19]",4
0,2.1,"10km ENE of Little Lake, CA",94228880380,1454030764870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320634,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320634&format=geojson,,,,,reviewed,0,68,ci,3320634,",ci3320634,",",ci,",",origin,phase-data,",4,0.2247,0.42,154,mh,earthquake,"M 2.1 - 10km ENE of Little Lake, CA",5,Point,"[-117.7981667, 35.9708333, 0.01]",5
0,2.96,"8km SW of Coso Junction, CA",94148676680,1454030764340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3320633,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3320633&format=geojson,,,,,reviewed,0,135,ci,3320633,",ci3320633,",",ci,",",origin,phase-data,",5,0.3834,0.26,124,ml,earthquake,"M 3.0 - 8km SW of Coso Junction, CA",6,Point,"[-118.014, 35.9968333, 6]",6
0,2.1,"Seattle-Tacoma urban area, Washington",94103894640,1469404763190,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10855428,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10855428&format=geojson,,,,,reviewed,0,68,uw,10855428,",uw10855428,",",uw,",",origin,phase-data,",7,0.1772,0.06,87,md,earthquake,"M 2.1 - Seattle-Tacoma urban area, Washington",7,Point,"[-122.5765, 47.4433333, 16.587]",7
0,2.5,offshore Washington,93996696210,1469404761960,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10855413,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10855413&format=geojson,,,,,reviewed,0,96,uw,10855413,",uw10855413,",",uw,",",origin,phase-data,",6,,0.11,300,md,earthquake,M 2.5 - offshore Washington,8,Point,"[-124.0973333, 46.307, 10.668]",8
0,2.2,Washington,93910637820,1469404760920,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10855408,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10855408&format=geojson,,,,,reviewed,0,74,uw,10855408,",uw10855408,",",uw,",",origin,phase-data,",9,0.7381,0.69,310,md,earthquake,M 2.2 - Washington,9,Point,"[-121.0538333, 47.074, 7.702]",9
