,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.43,"10km NE of Indio, California",801959579760,1455291398339,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3214992,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3214992&format=geojson,,,,,reviewed,0,91,ci,3214992,",ci3214992,",",ci,",",nearby-cities,origin,phase-data,",0,,0.186,30.6,ml,earthquake,"M 2.4 - 10km NE of Indio, California",0,Point,"[-116.128, 33.775, 4.658]",0
0,2.7,Washington,801954058340,1469291415020,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10376733,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10376733&format=geojson,,,,,reviewed,0,112,uw,10376733,",uw10376733,",",uw,",",origin,phase-data,",39,0.09037,0.16,53,md,explosion,M 2.7 Explosion - Washington,1,Point,"[-122.7963333, 46.7333333, 0.552]",1
0,2.46,"21km N of Searles Valley, California",801937178570,1455255175915,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3214953,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3214953&format=geojson,,,,,reviewed,0,93,ci,3214953,",ci3214953,",",ci,",",nearby-cities,origin,phase-data,",0,0.2235,0.216,209.6,mc,earthquake,"M 2.5 - 21km N of Searles Valley, California",2,Point,"[-117.386, 35.959, -0.945]",2
0,2.46,Northern California,801933360000,1482493094319,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30074157,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30074157&format=geojson,,,,,reviewed,0,93,nc,30074157,",nc30074157,",",nc,",",nearby-cities,origin,phase-data,",15,0.7586,0.06,259,md,earthquake,M 2.5 - Northern California,3,Point,"[-119.6991667, 38.7561667, -0.517]",3
0,2.22,Central California,801929722630,1482493088680,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30074155,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30074155&format=geojson,,,,,reviewed,0,76,nc,30074155,",ci3214945,nc30074155,",",ci,nc,",",nearby-cities,origin,phase-data,",15,0.02613,0.06,106,md,earthquake,M 2.2 - Central California,4,Point,"[-118.4483333, 37.522, 7.739]",4
0,2.29,"Long Valley area, California",801916432550,1482492989547,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30074139,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30074139&format=geojson,,,,,reviewed,0,81,nc,30074139,",ci3214929,nc30074139,",",ci,nc,",",nearby-cities,origin,phase-data,",20,0.02162,0.04,88,md,earthquake,"M 2.3 - Long Valley area, California",5,Point,"[-118.8545, 37.6543333, 4.188]",5
0,2.07,"Long Valley area, California",801909043600,1482492915827,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30074123,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30074123&format=geojson,,,,,reviewed,0,66,nc,30074123,",ci3214923,nc30074123,",",ci,nc,",",nearby-cities,origin,phase-data,",17,0.01712,0.04,86,md,earthquake,"M 2.1 - Long Valley area, California",6,Point,"[-118.8513333, 37.6495, 4.122]",6
0,2.2,"56km WSW of Alberto Oviedo Mota, B.C., MX",801902471280,1455281748156,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3214978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3214978&format=geojson,,,,,reviewed,0,74,ci,3214978,",ci3214978,",",ci,",",nearby-cities,origin,phase-data,",0,0.6428,0.34,263.2,mc,earthquake,"M 2.2 - 56km WSW of Alberto Oviedo Mota, B.C., MX",7,Point,"[-115.702, 32.005, 5.783]",7
0,2.05,Central California,801902470980,1482492874376,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30074117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30074117&format=geojson,,,,,reviewed,0,65,nc,30074117,",ci3214921,nc30074117,",",ci,nc,",",nearby-cities,origin,phase-data,",24,0.2018,0.04,222,md,earthquake,M 2.1 - Central California,8,Point,"[-118.6725, 38.014, 7.558]",8
0,2,"10km NNE of Olancha, California",801899556720,1455318998541,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3214918,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3214918&format=geojson,,,,,reviewed,0,62,ci,3214918,",ci3214918,",",ci,",",nearby-cities,origin,phase-data,",0,0.2725,0.102,287,mh,earthquake,"M 2.0 - 10km NNE of Olancha, California",9,Point,"[-117.981, 36.371, 4.542]",9
