,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.4,Washington,76184714570,1469404457220,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10853238,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10853238&format=geojson,,,,,reviewed,0,89,uw,10853238,",uw10853238,",",uw,",",origin,phase-data,",4,,0.1,267,md,earthquake,M 2.4 - Washington,0,Point,"[-121.8735, 46.6471667, 7.275]",0
0,2.2,"Puget Sound region, Washington",76103153540,1469404456670,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10853233,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10853233&format=geojson,,,,,reviewed,0,74,uw,10853233,",uw10853233,",",uw,",",origin,phase-data,",6,0.3184,0.06,194,md,earthquake,"M 2.2 - Puget Sound region, Washington",1,Point,"[-122.2223333, 47.0743333, 12.343]",1
0,2.37,"6km SE of Ontario, CA",76056914830,1454030145610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321444,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321444&format=geojson,,,,,reviewed,0,86,ci,3321444,",ci3321444,",",ci,",",origin,phase-data,",8,,0.51,135,ml,earthquake,"M 2.4 - 6km SE of Ontario, CA",2,Point,"[-117.5783333, 34.0201667, 7.78]",2
0,3,Washington,75988577190,1469404456130,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10853228,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10853228&format=geojson,,,,,reviewed,0,138,uw,10853228,",uw10853228,",",uw,",",origin,phase-data,",6,,0.09,166,md,earthquake,M 3.0 - Washington,3,Point,"[-121.9215, 46.787, 1.2]",3
0,2.03,"3km WNW of Bloomington, CA",75953472590,1454031909020,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321443,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321443&format=geojson,,,,,reviewed,0,63,ci,3321443,",ci3321443,",",ci,",",origin,phase-data,",5,,0.53,133,ml,earthquake,"M 2.0 - 3km WNW of Bloomington, CA",4,Point,"[-117.4216667, 34.0808333, 1.15]",4
0,2.42,"5km SSE of Santa Clarita, CA",75805993660,1454031334570,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321442,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321442&format=geojson,,,,,reviewed,0,90,ci,3321442,",ci3321442,",",ci,",",origin,phase-data,",6,,0.57,230,ml,earthquake,"M 2.4 - 5km SSE of Santa Clarita, CA",5,Point,"[-118.4866667, 34.3726667, 4.51]",5
0,3.54,"49km SSW of Progreso, B.C., MX",75786756770,1454029833530,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321441,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321441&format=geojson,,,,,reviewed,0,193,ci,3321441,",ci3321441,",",ci,",",origin,phase-data,",4,,0.57,263,ml,earthquake,"M 3.5 - 49km SSW of Progreso, B.C., MX",6,Point,"[-115.7958333, 32.178, 6]",6
0,3.05,"9km WSW of Wasco, CA",75773243910,1454031040120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321440,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321440&format=geojson,,,,,reviewed,0,143,ci,3321440,",ci3321440,",",ci,",",origin,phase-data,",6,,0.67,188,ml,earthquake,"M 3.1 - 9km WSW of Wasco, CA",7,Point,"[-119.4266667, 35.5585, 6]",7
0,2.3,Washington,75736427870,1469404454940,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10853213,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10853213&format=geojson,,,,,reviewed,0,81,uw,10853213,",uw10853213,",",uw,",",origin,phase-data,",6,0.02218,0.11,185,md,earthquake,M 2.3 - Washington,8,Point,"[-121.7998333, 47.4378333, 18.023]",8
0,2.67,"7km SSE of Temecula, CA",75713732060,1454031334080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321439&format=geojson,,,,,reviewed,0,110,ci,3321439,",ci3321439,",",ci,",",origin,phase-data,",7,,0.46,157,ml,earthquake,"M 2.7 - 7km SSE of Temecula, CA",9,Point,"[-117.1158333, 33.4361667, 5.99]",9
