,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2,"3km SW of Delta, B.C., MX",454894999000,1454463979190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41225,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41225&format=geojson,,,,,reviewed,0,62,ci,41225,",ci41225,",",ci,",",origin,phase-data,",0,,0.222,0,mc,earthquake,"M 2.0 - 3km SW of Delta, B.C., MX",0,Point,"[-115.212, 32.335, 5.973]",0
0,4.05,"2km WSW of Delta, B.C., MX",454894248640,1454459033300,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41252,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41252&format=geojson,,,,,reviewed,0,252,ci,41252,",usp00024se,ci41252,",",us,ci,",",origin,phase-data,",0,,0.47,0,ml,earthquake,"M 4.1 - 2km WSW of Delta, B.C., MX",1,Point,"[-115.215, 32.348, 5.986]",1
0,2.61,"2km SE of Ensenada, B.C., MX",454892866090,1454449584880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41221,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41221&format=geojson,,,,,reviewed,0,105,ci,41221,",ci41221,",",ci,",",origin,phase-data,",0,0.7692,0.21,0,mc,earthquake,"M 2.6 - 2km SE of Ensenada, B.C., MX",2,Point,"[-116.606, 31.854, 5.645]",2
0,2.07,"7km ENE of Tehachapi, CA",454889401200,1454454307360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41217,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41217&format=geojson,,,,,reviewed,0,66,ci,41217,",ci41217,",",ci,",",origin,phase-data,",0,,0.275,0,mc,quarry blast,"M 2.1 Quarry Blast - 7km ENE of Tehachapi, CA",3,Point,"[-118.38, 35.15, -1.079]",3
0,2.21,Central California,454887512180,1480642075539,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19837,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19837&format=geojson,,,,,reviewed,0,75,nc,19837,",nc19837,ci41216,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",27,0.118,0.1,179,md,earthquake,M 2.2 - Central California,4,Point,"[-120.228, 36.1301667, 2.41]",4
0,2.1,Northern California,454879737910,1480642069939,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1115989,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1115989&format=geojson,,,,,reviewed,0,68,nc,1115989,",nc1115989,",",nc,",",nearby-cities,origin,phase-data,",13,0.04775,0.28,97,md,quarry blast,M 2.1 Quarry Blast - Northern California,5,Point,"[-122.2711667, 38.2628333, -0.423]",5
0,2.39,"4km NW of Boron, CA",454879289710,1454463978540,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41207,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41207&format=geojson,,,,,reviewed,0,88,ci,41207,",ci41207,",",ci,",",origin,phase-data,",0,,0.18,0,mc,quarry blast,"M 2.4 Quarry Blast - 4km NW of Boron, CA",6,Point,"[-117.68, 35.03, -0.816]",6
0,2.2,"4km NW of Boron, CA",454878520260,1454435292560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41204,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41204&format=geojson,,,,,reviewed,0,74,ci,41204,",ci41204,",",ci,",",origin,phase-data,",0,,0.221,0,mc,quarry blast,"M 2.2 Quarry Blast - 4km NW of Boron, CA",7,Point,"[-117.68, 35.03, -0.791]",7
0,2.24,"46km SSW of Progreso, B.C., MX",454875984450,1454440086930,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41199,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41199&format=geojson,,,,,reviewed,0,77,ci,41199,",ci41199,",",ci,",",origin,phase-data,",0,,0.202,0,mc,earthquake,"M 2.2 - 46km SSW of Progreso, B.C., MX",8,Point,"[-115.796, 32.211, 5.767]",8
0,5.38,"74km ENE of Beatty, NV",454856639540,1459552839265,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41181,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41181&format=geojson,,,,,reviewed,0,445,ci,41181,",ci41181,usp00024s3,",",ci,us,",",nearby-cities,origin,phase-data,",128,,0.3,240,ml,nuclear explosion,"M 5.4 Nuclear Explosion - 74km ENE of Beatty, NV",9,Point,"[-115.9726667, 37.1271667, 0.01]",9
0,2.07,"6km NW of Mira Loma, CA",454855318560,1454459029890,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41178,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41178&format=geojson,,,,,reviewed,0,66,ci,41178,",ci41178,",",ci,",",origin,phase-data,",0,,0.209,0,mc,earthquake,"M 2.1 - 6km NW of Mira Loma, CA",10,Point,"[-117.562, 34.035, 7.801]",10
0,2.4,"58km ENE of Ensenada, B.C., MX",454834797600,1454440085480,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41168,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41168&format=geojson,,,,,reviewed,0,89,ci,41168,",ci41168,",",ci,",",origin,phase-data,",0,,0.295,0,mc,earthquake,"M 2.4 - 58km ENE of Ensenada, B.C., MX",11,Point,"[-116.039, 32.035, 5.595]",11
0,2.3,"58km SSW of Progreso, B.C., MX",454829970010,1454454304090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41166,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41166&format=geojson,,,,,reviewed,0,81,ci,41166,",ci41166,",",ci,",",origin,phase-data,",0,,0.266,0,mc,earthquake,"M 2.3 - 58km SSW of Progreso, B.C., MX",12,Point,"[-115.828, 32.104, 5.62]",12
0,3.19,"48km SSW of Progreso, B.C., MX",454828494290,1454435292010,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41164,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41164&format=geojson,,,,,reviewed,0,157,ci,41164,",usp00024rx,ci41164,",",us,ci,",",origin,phase-data,",0,,0.451,0,mc,earthquake,"M 3.2 - 48km SSW of Progreso, B.C., MX",13,Point,"[-115.8, 32.184, 5.788]",13
0,2.51,Central California,454824292780,1480642027569,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19780,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19780&format=geojson,,,,,reviewed,0,97,nc,19780,",nc19780,ci41161,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",59,0.05676,0.26,175,md,earthquake,M 2.5 - Central California,14,Point,"[-121.3226667, 35.8515, 9.008]",14
0,2.14,"21km SSW of Ocotillo, CA",454814560640,1454454303180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41151,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41151&format=geojson,,,,,reviewed,0,70,ci,41151,",ci41151,",",ci,",",origin,phase-data,",0,,0.195,0,mc,quarry blast,"M 2.1 Quarry Blast - 21km SSW of Ocotillo, CA",15,Point,"[-116.056, 32.556, -0.312]",15
0,2.34,Central California,454803432860,1480642010066,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19761&format=geojson,,,,,reviewed,0,84,nc,19761,",nc19761,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.07117,0.14,53,md,earthquake,M 2.3 - Central California,16,Point,"[-121.1776667, 36.7268333, 10.393]",16
0,2.16,Central California,454802261400,1480642006881,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19759,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19759&format=geojson,,,,,reviewed,0,72,nc,19759,",nc19759,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",23,0.03153,0.04,74,md,earthquake,M 2.2 - Central California,17,Point,"[-121.027, 36.4555, -0.151]",17
0,2.02,"6km SSE of Home Gardens, CA",454795733820,1454463976470,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41090,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41090&format=geojson,,,,,reviewed,0,63,ci,41090,",ci41090,",",ci,",",origin,phase-data,",0,,0.091,157.3,mc,quarry blast,"M 2.0 Quarry Blast - 6km SSE of Home Gardens, CA",18,Point,"[-117.504, 33.829, 9.607]",18
0,3.3,"offshore Baja California, Mexico",454795526400,1454454302680,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00024rf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00024rf&format=geojson,,,,,reviewed,0,168,us,p00024rf,",ci41089,usp00024rf,",",ci,us,",",origin,phase-data,",,,,,ml,earthquake,"M 3.3 - offshore Baja California, Mexico",19,Point,"[-116.82, 31.29, 6]",19
0,2.19,"5km W of Poway, CA",454794220340,1454449582130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41087,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41087&format=geojson,,,,,reviewed,0,74,ci,41087,",ci41087,",",ci,",",origin,phase-data,",0,,0.286,0,mc,quarry blast,"M 2.2 Quarry Blast - 5km W of Poway, CA",20,Point,"[-117.087, 32.96, -0.421]",20
0,2.3,"16km NNE of Apple Valley, CA",454793718900,1454459028450,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41085,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41085&format=geojson,,,,,reviewed,0,81,ci,41085,",ci41085,",",ci,",",origin,phase-data,",0,,0.14,0,mc,quarry blast,"M 2.3 Quarry Blast - 16km NNE of Apple Valley, CA",21,Point,"[-117.12, 34.63, -1.256]",21
0,2.23,"4km NW of Boron, CA",454791810280,1454440083800,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41081,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41081&format=geojson,,,,,reviewed,0,77,ci,41081,",ci41081,",",ci,",",origin,phase-data,",0,0.09356,0.161,0,mc,quarry blast,"M 2.2 Quarry Blast - 4km NW of Boron, CA",22,Point,"[-117.68, 35.03, -0.784]",22
0,2.13,"4km NW of Boron, CA",454791789010,1454454302180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41067,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41067&format=geojson,,,,,reviewed,0,70,ci,41067,",ci41067,",",ci,",",origin,phase-data,",0,,0.22,0,mc,quarry blast,"M 2.1 Quarry Blast - 4km NW of Boron, CA",23,Point,"[-117.68, 35.03, -0.935]",23
0,2.39,"Long Valley area, California",454791188090,1480641997085,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19751,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19751&format=geojson,,,,,reviewed,0,88,nc,19751,",nc19751,ci41066,",",nc,ci,",",nearby-cities,origin,phase-data,",17,0.01802,0.03,100,md,earthquake,"M 2.4 - Long Valley area, California",24,Point,"[-118.895, 37.6195, 2.406]",24
0,2.06,"10km N of Big Bear City, CA",454788182160,1454454301660,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41061&format=geojson,,,,,reviewed,0,65,ci,41061,",ci41061,",",ci,",",origin,phase-data,",0,,0.364,0,mc,quarry blast,"M 2.1 Quarry Blast - 10km N of Big Bear City, CA",25,Point,"[-116.85, 34.35, -1.53]",25
0,2.52,offshore Northern California,454784567110,1480641990551,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1115960,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1115960&format=geojson,,,,,reviewed,0,98,nc,1115960,",nc1115960,",",nc,",",nearby-cities,origin,phase-data,",18,0.1027,0.11,232,md,earthquake,M 2.5 - offshore Northern California,26,Point,"[-124.3696667, 40.3758333, 16.354]",26
0,3.2,Northern California,454768690840,1480641977478,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19720&format=geojson,,,,,reviewed,0,158,nc,19720,",nc19720,usp00024r1,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",58,0.03243,0.02,35,ml,earthquake,M 3.2 - Northern California,27,Point,"[-121.6661667, 37.2901667, 6.313]",27
0,2.17,"13km WNW of Calipatria, CA",454766770120,1454459026560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41033,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41033&format=geojson,,,,,reviewed,0,72,ci,41033,",ci41033,",",ci,",",origin,phase-data,",0,,0.169,0,mc,earthquake,"M 2.2 - 13km WNW of Calipatria, CA",28,Point,"[-115.643, 33.161, 0.789]",28
0,2.15,"San Francisco Bay area, California",454751013220,1480641965067,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19706,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19706&format=geojson,,,,,reviewed,0,71,nc,19706,",nc19706,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.02613,0.02,60,md,earthquake,"M 2.2 - San Francisco Bay area, California",29,Point,"[-121.7311667, 37.3743333, 8.077]",29
0,3.05,"7km WSW of Grapevine, CA",454746976840,1454440082290,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40990,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40990&format=geojson,,,,,reviewed,0,143,ci,40990,",ci40990,",",ci,",",origin,phase-data,",0,,0.289,0,ml,earthquake,"M 3.1 - 7km WSW of Grapevine, CA",30,Point,"[-118.998, 34.922, 12.601]",30
0,2.29,Utah,454746770310,1535425340620,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50014585,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50014585&format=geojson,,,,,reviewed,0,81,uu,50014585,",uu50014585,",",uu,",",origin,phase-data,",15,0.42,0.23,102,md,earthquake,M 2.3 - Utah,31,Point,"[-111.1116667, 39.3455, 6]",31
0,2.35,Utah,454746676770,1535425339910,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50014580,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50014580&format=geojson,,,,,reviewed,0,85,uu,50014580,",uu50014580,",",uu,",",origin,phase-data,",15,0.4134,0.3,100,md,earthquake,M 2.4 - Utah,32,Point,"[-111.1106667, 39.3308333, 3.97]",32
0,2.1,Northern California,454743092410,1480641957385,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19696,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19696&format=geojson,,,,,reviewed,0,68,nc,19696,",nc19696,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",33,0.05135,0.05,36,md,earthquake,M 2.1 - Northern California,33,Point,"[-121.6251667, 37.2916667, 0.503]",33
0,3.5,southern Idaho,454738261730,1415320496730,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00024qr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00024qr&format=geojson,,,,,reviewed,0,188,us,p00024qr,",usp00024qr,",",us,",",origin,phase-data,",,,0.4,,ml,earthquake,M 3.5 - southern Idaho,34,Point,"[-114.136, 44.264, 10]",34
0,2.2,"48km ENE of Ensenada, B.C., MX",454736542020,1454463972240,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40978&format=geojson,,,,,reviewed,0,74,ci,40978,",ci40978,",",ci,",",origin,phase-data,",0,,0.349,0,mc,earthquake,"M 2.2 - 48km ENE of Ensenada, B.C., MX",35,Point,"[-116.125, 31.96, 5.583]",35
0,2.37,"71km ENE of Maneadero, B.C., MX",454735784210,1454444819790,,https://earthquake.usgs.gov/earthquakes/eventpage/ci41068,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci41068&format=geojson,,,,,reviewed,0,86,ci,41068,",ci41068,",",ci,",",origin,phase-data,",0,,0.173,0,mc,earthquake,"M 2.4 - 71km ENE of Maneadero, B.C., MX",36,Point,"[-115.866, 31.937, 5.883]",36
0,3.4,Northern California,454735695230,1480641954513,,https://earthquake.usgs.gov/earthquakes/eventpage/nc19693,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc19693&format=geojson,,,,,reviewed,0,178,nc,19693,",nc19693,usp00024qp,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",58,0.02523,0.02,31,ml,earthquake,M 3.4 - Northern California,37,Point,"[-121.6436667, 37.2621667, 5.963]",37
0,2.04,"35km NE of Ensenada, B.C., MX",454728372720,1454444816960,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40967&format=geojson,,,,,reviewed,0,64,ci,40967,",ci40967,",",ci,",",origin,phase-data,",0,,0.422,0,mc,earthquake,"M 2.0 - 35km NE of Ensenada, B.C., MX",38,Point,"[-116.345, 32.079, 5.55]",38
0,2.58,Northern California,454728351580,1480641949705,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1115947,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1115947&format=geojson,,,,,reviewed,0,102,nc,1115947,",nc1115947,",",nc,",",nearby-cities,origin,phase-data,",13,0.3793,0.17,122,md,earthquake,M 2.6 - Northern California,39,Point,"[-123.346, 41.1166667, 36.796]",39
0,2.49,Northern California,454727485610,1480641948755,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1115946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1115946&format=geojson,,,,,reviewed,0,95,nc,1115946,",nc1115946,",",nc,",",nearby-cities,origin,phase-data,",10,0.05495,0.18,94,md,quarry blast,M 2.5 Quarry Blast - Northern California,40,Point,"[-122.3853333, 38.8311667, -0.581]",40
0,2.57,offshore Northern California,454721711190,1480641942983,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1115943,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1115943&format=geojson,,,,,reviewed,0,102,nc,1115943,",nc1115943,",",nc,",",nearby-cities,origin,phase-data,",12,0.6676,0.07,294,md,earthquake,M 2.6 - offshore Northern California,41,Point,"[-125.1405, 40.7403333, 9.992]",41
0,2,"31km SSE of Tecate, B.C., MX",454720864090,1454435287880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci40939,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci40939&format=geojson,,,,,reviewed,0,62,ci,40939,",ci40939,",",ci,",",origin,phase-data,",0,,0.182,0,mc,earthquake,"M 2.0 - 31km SSE of Tecate, B.C., MX",42,Point,"[-116.541, 32.303, 5.515]",42
