,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.18,"10km W of Greenville, California",1370029893080,1485897649650,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003651,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003651&format=geojson,,,,,reviewed,0,73,nc,72003651,",nc72003651,us2013qwbe,",",nc,us,",",focal-mechanism,geoserve,impact-text,nearby-cities,origin,p-wave-travel-times,phase-data,scitech-link,",24,0.02342,0.1,64,md,earthquake,"M 2.2 - 10km W of Greenville, California",0,Point,"[-121.0685, 40.1483333, 5.072]",0
0,2.35,"7km SSW of Niland, CA",1370026276360,1503437549641,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci15352137,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15352137&format=geojson,,,,,reviewed,0,85,ci,15352137,",ci15352137,",",ci,",",cap,geoserve,nearby-cities,origin,phase-data,scitech-link,",48,0.01059,0.19,37,ml,earthquake,"M 2.4 - 7km SSW of Niland, CA",1,Point,"[-115.5573333, 33.189, 1.92]",1
0,2.11,"13km SSW of Westwood, California",1370022539200,1485897531362,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003561&format=geojson,,,,,reviewed,0,68,nc,72003561,",nc72003561,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",17,0.02252,0.07,77,md,earthquake,"M 2.1 - 13km SSW of Westwood, California",2,Point,"[-121.0865, 40.2046667, 4.365]",2
0,2.12,"9km WNW of Greenville, California",1370021735700,1485897513853,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003551,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003551&format=geojson,,,,,reviewed,0,69,nc,72003551,",nc72003551,",",nc,",",geoserve,nearby-cities,origin,phase-data,scitech-link,",23,0.02432,0.12,81,md,earthquake,"M 2.1 - 9km WNW of Greenville, California",3,Point,"[-121.0493333, 40.1875, 5.271]",3
0,3.09,"25km NNW of Santa Barbara Is., CA",1370006692300,1457661472477,-480,https://earthquake.usgs.gov/earthquakes/eventpage/ci15352009,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15352009&format=geojson,10,3.4,,,reviewed,0,150,ci,15352009,",ci15352009,usp000k11s,",",ci,us,",",cap,dyfi,general-link,geoserve,impact-text,nearby-cities,origin,phase-data,scitech-link,",49,0.2219,0.25,73,ml,earthquake,"M 3.1 - 25km NNW of Santa Barbara Is., CA",4,Point,"[-119.1305, 33.6863333, 10.487]",4
0,2.94,"12km WNW of Greenville, California",1369999961170,1485897316920,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003416,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003416&format=geojson,11,3.4,,,reviewed,0,137,nc,72003416,",nc72003416,us2013qwdi,",",nc,us,",",dyfi,focal-mechanism,geoserve,impact-text,nearby-cities,origin,p-wave-travel-times,phase-data,scitech-link,",30,0.01261,0.12,52,ml,earthquake,"M 2.9 - 12km WNW of Greenville, California",5,Point,"[-121.0876667, 40.1765, 2.695]",5
0,2.14,"2km SW of Cobb, California",1369995235050,1485897286710,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003396&format=geojson,,,,,reviewed,0,70,nc,72003396,",nc72003396,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",58,0.01261,0.08,49,md,earthquake,"M 2.1 - 2km SW of Cobb, California",6,Point,"[-122.7425, 38.807, 0.993]",6
0,2.32,"10km WNW of Greenville, California",1369985750920,1485897199040,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003356,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003356&format=geojson,,,,,reviewed,0,83,nc,72003356,",nc72003356,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",28,0.009009,0.09,66,md,earthquake,"M 2.3 - 10km WNW of Greenville, California",7,Point,"[-121.0683333, 40.1631667, 4.612]",7
0,2.03,"9km WNW of Greenville, California",1369977648490,1485897106970,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003311,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003311&format=geojson,,,,,reviewed,0,63,nc,72003311,",nc72003311,",",nc,",",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",26,0.01171,0.1,97,md,earthquake,"M 2.0 - 9km WNW of Greenville, California",8,Point,"[-121.0631667, 40.1625, 4.152]",8
0,2.93,"14km SW of Westwood, California",1369975736080,1497294542413,-420,https://earthquake.usgs.gov/earthquakes/eventpage/nc72003291,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72003291&format=geojson,6,3.1,,,reviewed,0,134,nc,72003291,",nc72003291,usb000ha64,nn00413812,",",nc,us,nn,",",dyfi,focal-mechanism,geoserve,impact-text,nearby-cities,origin,phase-data,scitech-link,",28,0.02613,0.07,74,ml,earthquake,"M 2.9 - 14km SW of Westwood, California",9,Point,"[-121.0971667, 40.2045, 4.565]",9
