,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.01,offshore Northern California,1212261199790,1484726939090,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218508,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218508&format=geojson,,,,,reviewed,0,139,nc,40218508,",nc40218508,usp000g87x,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",20,0.118,0.17,230,ml,earthquake,M 3.0 - offshore Northern California,0,Point,"[-124.4415, 40.307, 8.267]",0
0,2.66,Northern California,1212258408070,1484726906120,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218503,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218503&format=geojson,,,,,reviewed,0,109,nc,40218503,",nc40218503,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",20,0.1865,0.1,48,md,earthquake,M 2.7 - Northern California,1,Point,"[-122.299, 40.5515, 28.676]",1
0,2.2,Nevada,1212256839793,1532482583963,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00257715,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00257715&format=geojson,,,,,reviewed,0,74,nn,00257715,",nn00257715,",",nn,",",origin,phase-data,",36,0.017,0.1433,56.53,ml,earthquake,M 2.2 - Nevada,2,Point,"[-119.9505, 39.5531, 5.3]",2
0,2.3,Nevada,1212232443283,1532482587349,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247606&format=geojson,,,,,reviewed,0,81,nn,00247606,",nn00247606,",",nn,",",origin,phase-data,",37,0.013,0.1534,55.4,ml,earthquake,M 2.3 - Nevada,3,Point,"[-119.9346, 39.5467, 4.3]",3
0,2.33,"4km ESE of Temecula, CA",1212228249720,1457476580075,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14371544,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14371544&format=geojson,,,,,reviewed,0,84,ci,14371544,",ci14371544,",",ci,",",nearby-cities,origin,phase-data,",77,0.1413,0.34,82,ml,earthquake,"M 2.3 - 4km ESE of Temecula, CA",4,Point,"[-117.1105, 33.4775, 11.883]",4
0,3,Nevada,1212224996735,1532482587773,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247598,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247598&format=geojson,,,,,reviewed,0,138,nn,00247598,",ci14371536,nn00247598,",",ci,nn,",",nearby-cities,origin,phase-data,",38,0.01,0.1135,33.86,ml,earthquake,M 3.0 - Nevada,5,Point,"[-119.929, 39.5475, 4.1]",5
0,2.4,Nevada,1212224083366,1532482585713,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247595,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247595&format=geojson,,,,,reviewed,0,89,nn,00247595,",nn00247595,",",nn,",",origin,phase-data,",43,0.013,0.1486,55.37,ml,earthquake,M 2.4 - Nevada,6,Point,"[-119.9348, 39.5453, 4.9]",6
0,2.76,Northern California,1212213320460,1484726707820,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218467,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218467&format=geojson,,,,,reviewed,0,117,nc,40218467,",nc40218467,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",15,0.1162,0.18,149,md,earthquake,M 2.8 - Northern California,7,Point,"[-124.2815, 40.362, 34.247]",7
0,2.06,"22km W of Palos Verdes Estates, CA",1212198040150,1457522533515,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14371516,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14371516&format=geojson,,,,,reviewed,0,65,ci,14371516,",ci14371516,",",ci,",",nearby-cities,origin,phase-data,",13,0.1923,0.33,99,ml,earthquake,"M 2.1 - 22km W of Palos Verdes Estates, CA",8,Point,"[-118.6315, 33.7765, 12.886]",8
0,2.16,"12km S of Solvang, CA",1212180937020,1457481799204,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14371484,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14371484&format=geojson,,,,,reviewed,0,72,ci,14371484,",ci14371484,",",ci,",",nearby-cities,origin,phase-data,",24,0.06183,0.51,184,ml,quarry blast,"M 2.2 Quarry Blast - 12km S of Solvang, CA",9,Point,"[-120.1341667, 34.4835, -0.537]",9
0,2.17,"11km NNW of North Shore, CA",1212162603440,1457541719640,,https://earthquake.usgs.gov/earthquakes/eventpage/ci14371412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci14371412&format=geojson,,,,,reviewed,0,72,ci,14371412,",ci14371412,",",ci,",",nearby-cities,origin,phase-data,",50,0.03505,0.22,43,ml,earthquake,"M 2.2 - 11km NNW of North Shore, CA",10,Point,"[-115.9681667, 33.6251667, 7.918]",10
0,2.37,Central California,1212136742450,1484726411160,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218425,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218425&format=geojson,,,,,reviewed,0,86,nc,40218425,",nc40218425,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",61,0.04595,0.06,39,md,earthquake,M 2.4 - Central California,11,Point,"[-121.2846667, 36.6571667, 8.249]",11
0,2.19,Northern California,1212136671770,1484726402260,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218424,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218424&format=geojson,,,,,reviewed,0,74,nc,40218424,",nc40218424,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",30,0.04595,0.08,68,md,earthquake,M 2.2 - Northern California,12,Point,"[-120.6778333, 39.7926667, 7.138]",12
0,2.63,Northern California,1212123436460,1484726317410,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218412,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218412&format=geojson,,,,,reviewed,0,106,nc,40218412,",nc40218412,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",43,0.009009,0.06,50,md,earthquake,M 2.6 - Northern California,13,Point,"[-122.7708333, 38.801, 0.22]",13
0,4.14,Northern California,1212122916230,1593242233815,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218402,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218402&format=geojson,161,4.6,4.98,,reviewed,0,338,nc,40218402,",nc40218402,usp000g83g,ci14371324,",",nc,us,ci,",",dyfi,focal-mechanism,impact-text,moment-tensor,nearby-cities,origin,phase-data,shakemap,",76,0.005405,0.14,33,mw,earthquake,M 4.1 - Northern California,14,Point,"[-122.7641667, 38.7758333, 1.023]",14
0,2.08,Northern California,1212122910450,1484726245500,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218401,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218401&format=geojson,,,,,reviewed,0,67,nc,40218401,",nc40218401,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",73,0.007207,0.08,22,ml,earthquake,M 2.1 - Northern California,15,Point,"[-122.767, 38.7781667, 0.373]",15
0,2.84,Central California,1212119342100,1484726237460,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218400,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218400&format=geojson,,,,,reviewed,0,124,nc,40218400,",nc40218400,usp000g83b,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",84,0.01261,0.06,29,md,earthquake,M 2.8 - Central California,16,Point,"[-121.2818333, 36.6561667, 8.16]",16
0,2.06,Northern California,1212099631560,1484726184420,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218392,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218392&format=geojson,,,,,reviewed,0,65,nc,40218392,",nc40218392,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.004505,0.08,36,md,earthquake,M 2.1 - Northern California,17,Point,"[-122.8305, 38.8373333, 1.626]",17
0,2.93,"19km SSW of Estacion Coahuila, B.C., MX",1212084186500,1457497059035,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10327385,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10327385&format=geojson,,,,,reviewed,0,132,ci,10327385,",usp000g82b,ci10327385,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",11,0.6882,0.32,266,ml,earthquake,"M 2.9 - 19km SSW of Estacion Coahuila, B.C., MX",18,Point,"[-115.0923333, 32.0373333, 5.976]",18
0,2.19,"66km WSW of Alberto Oviedo Mota, B.C., MX",1212049438640,1457486904357,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10327349,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10327349&format=geojson,,,,,reviewed,0,74,ci,10327349,",ci10327349,",",ci,",",nearby-cities,origin,phase-data,",12,0.6461,0.49,280,ml,earthquake,"M 2.2 - 66km WSW of Alberto Oviedo Mota, B.C., MX",19,Point,"[-115.8146667, 32.0056667, 5.796]",19
0,2.01,"21km NNW of Borrego Springs, CA",1212036480150,1457486903060,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10327341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10327341&format=geojson,,,,,reviewed,0,62,ci,10327341,",ci10327341,",",ci,",",nearby-cities,origin,phase-data,",30,0.08859,0.16,61,ml,earthquake,"M 2.0 - 21km NNW of Borrego Springs, CA",20,Point,"[-116.4395, 33.4353333, 14.058]",20
0,2.3,Nevada,1212028236698,1532482574049,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247146,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247146&format=geojson,,,,,reviewed,0,81,nn,00247146,",usp000g80q,ci10327301,nn00247146,",",us,ci,nn,",",impact-text,nearby-cities,origin,phase-data,",28,0.021,0.1255,60.48,mb,earthquake,M 2.3 - Nevada,21,Point,"[-118.1965, 38.0054, 5.2]",21
0,2.31,Northern California,1212027561940,1484725949600,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218352,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218352&format=geojson,,,,,reviewed,0,82,nc,40218352,",nc40218352,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",24,0.2342,0.08,51,md,earthquake,M 2.3 - Northern California,22,Point,"[-123.0953333, 40.113, 38.763]",22
0,2.18,offshore Northern California,1212010033970,1484725904809,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218341,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218341&format=geojson,,,,,reviewed,0,73,nc,40218341,",nc40218341,",",nc,",",nearby-cities,origin,phase-data,",12,0.1901,0.13,192,md,earthquake,M 2.2 - offshore Northern California,23,Point,"[-124.3093333, 40.664, 18.048]",23
0,2.73,"2km ENE of Colton, CA",1212007849240,1457471337805,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10327257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10327257&format=geojson,,,,,reviewed,0,115,ci,10327257,",usp000g803,ci10327257,",",us,ci,",",impact-text,nearby-cities,origin,phase-data,",65,0.02334,0.18,24,ml,earthquake,"M 2.7 - 2km ENE of Colton, CA",24,Point,"[-117.2961667, 34.077, 15.588]",24
0,2.3,Nevada,1212006635414,1532482568637,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247062,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247062&format=geojson,,,,,reviewed,0,81,nn,00247062,",nn00247062,",",nn,",",origin,phase-data,",25,0.003,0.1377,56.75,ml,earthquake,M 2.3 - Nevada,25,Point,"[-119.921, 39.544, 2.7]",25
0,2.64,Northern California,1211982762390,1484725809920,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218319,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218319&format=geojson,,,,,reviewed,0,107,nc,40218319,",nc40218319,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",108,0.1324,0.21,86,md,earthquake,M 2.6 - Northern California,26,Point,"[-121.5591667, 37.933, 14.132]",26
0,2.31,"27km NE of Ensenada, B.C., MX",1211977997060,1457492020598,,https://earthquake.usgs.gov/earthquakes/eventpage/ci10327149,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci10327149&format=geojson,,,,,reviewed,0,82,ci,10327149,",ci10327149,",",ci,",",nearby-cities,origin,phase-data,",7,0.6691,0.46,293,ml,earthquake,"M 2.3 - 27km NE of Ensenada, B.C., MX",27,Point,"[-116.4175, 32.0443333, 5.579]",27
0,2,Nevada,1211973093811,1532482565096,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00246972,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00246972&format=geojson,,,,,reviewed,0,62,nn,00246972,",nn00246972,",",nn,",",origin,phase-data,",17,0.007,0.0961,92.56,ml,earthquake,M 2.0 - Nevada,28,Point,"[-119.9101, 39.541, 2.4]",28
0,2.6,Nevada,1211972053449,1532482564442,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00246969,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00246969&format=geojson,,,,,reviewed,0,104,nn,00246969,",nn00246969,",",nn,",",origin,phase-data,",34,0.001,0.1344,55.6,ml,earthquake,M 2.6 - Nevada,29,Point,"[-119.9176, 39.5429, 2.4]",29
0,2.1,Nevada,1211971661253,1532482564131,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00246967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00246967&format=geojson,,,,,reviewed,0,68,nn,00246967,",nn00246967,",",nn,",",origin,phase-data,",30,0.006,0.1401,58.51,ml,earthquake,M 2.1 - Nevada,30,Point,"[-119.9166, 39.5477, 2.1]",30
0,2.4,Nevada,1211945655494,1532482569234,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00247925,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00247925&format=geojson,,,,,reviewed,0,89,nn,00247925,",nn00247925,",",nn,",",origin,phase-data,",9,0.027,0.1059,242.08,ml,earthquake,M 2.4 - Nevada,31,Point,"[-116.7449, 37.1633, 0.8]",31
0,2.25,Central California,1211937239590,1484725649590,,https://earthquake.usgs.gov/earthquakes/eventpage/nc40218279,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc40218279&format=geojson,,,,,reviewed,0,78,nc,40218279,",nc40218279,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",81,0.02342,0.13,33,md,earthquake,M 2.3 - Central California,32,Point,"[-121.0686667, 36.5753333, 10.422]",32
0,2.3,Nevada,1211933803653,1532482559987,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00246928,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00246928&format=geojson,,,,,reviewed,0,81,nn,00246928,",nn00246928,",",nn,",",origin,phase-data,",39,0.002,0.1542,56.15,ml,earthquake,M 2.3 - Nevada,33,Point,"[-119.9178, 39.5437, 2.5]",33
