,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.13,Central California,667753376970,1482031060780,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207406&format=geojson,,,,,reviewed,0,70,nc,207406,",nc207406,ci2013459,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",42,0.01351,0.07,64,md,earthquake,M 2.1 - Central California,0,Point,"[-120.5145, 35.959, 5.11]",0
0,2.46,"33km ENE of Ensenada, B.C., MX",667750025850,1454625940550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2013458,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2013458&format=geojson,,,,,reviewed,0,93,ci,2013458,",ci2013458,",",ci,",",origin,phase-data,",0,,0.195,284.1,mc,earthquake,"M 2.5 - 33km ENE of Ensenada, B.C., MX",1,Point,"[-116.321, 32.019, 5.595]",1
0,2.24,Northern California,667740836110,1482031007176,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207396&format=geojson,,,,,reviewed,0,77,nc,207396,",nc207396,",",nc,",",nearby-cities,origin,phase-data,",9,0.07027,0.04,141,md,earthquake,M 2.2 - Northern California,2,Point,"[-123.6728333, 40.8295, 21.317]",2
0,2.56,Northern California,667726654110,1482030974082,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207388&format=geojson,,,,,reviewed,0,101,nc,207388,",nc207388,",",nc,",",nearby-cities,origin,phase-data,",18,0.7234,0.04,260,md,earthquake,M 2.6 - Northern California,3,Point,"[-119.623, 38.6866667, 0.949]",3
0,2.87,offshore Northern California,667726545600,1482030966391,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207387,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207387&format=geojson,,,,,reviewed,0,127,nc,207387,",nc207387,",",nc,",",nearby-cities,origin,phase-data,",17,0.8532,0.11,278,md,earthquake,M 2.9 - offshore Northern California,4,Point,"[-125.2335, 40.4858333, 4.179]",4
0,2.34,Northern California,667726038400,1482030962612,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207386,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207386&format=geojson,,,,,reviewed,0,84,nc,207386,",nc207386,",",nc,",",nearby-cities,origin,phase-data,",10,0.8459,0.03,254,md,earthquake,M 2.3 - Northern California,5,Point,"[-119.6101667, 38.699, 1.164]",5
0,2.38,Utah,667722139740,1535429985880,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50056360,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50056360&format=geojson,,,,,reviewed,0,87,uu,50056360,",uu50056360,",",uu,",",origin,phase-data,",9,0.3625,0.11,103,md,earthquake,M 2.4 - Utah,6,Point,"[-111.0573333, 39.503, 3.03]",6
0,2.2,Northern California,667719093620,1482030951348,,https://earthquake.usgs.gov/earthquakes/eventpage/nc207383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc207383&format=geojson,,,,,reviewed,0,74,nc,207383,",nc207383,",",nc,",",nearby-cities,origin,phase-data,",15,0.07207,0.05,97,md,earthquake,M 2.2 - Northern California,7,Point,"[-123.5031667, 39.7303333, 10.036]",7
0,2.54,"61km NNE of Dixon Lane-Meadow Creek, CA",667713879410,1454632077370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2013439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2013439&format=geojson,,,,,reviewed,0,99,ci,2013439,",ci2013439,",",ci,",",origin,phase-data,",0,,0.49,278.8,mc,earthquake,"M 2.5 - 61km NNE of Dixon Lane-Meadow Creek, CA",8,Point,"[-118.267, 37.923, 3.918]",8
0,2.03,"11km S of Jamul, CA",667705168530,1454627269130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2013435,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2013435&format=geojson,,,,,reviewed,0,63,ci,2013435,",ci2013435,",",ci,",",origin,phase-data,",0,,0.161,236.3,mc,earthquake,"M 2.0 - 11km S of Jamul, CA",9,Point,"[-116.874, 32.617, 5.361]",9
