,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4,offshore Northern California,652133738770,1481989508857,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163494,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163494&format=geojson,,,,,reviewed,0,246,nc,163494,",nc163494,usp0004e5f,",",nc,us,",",nearby-cities,origin,phase-data,",96,0.918,0.24,257,ml,earthquake,M 4.0 - offshore Northern California,0,Point,"[-125.5353333, 40.4095, 1.532]",0
0,2.57,Central California,652129518400,1481989490410,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163565,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163565&format=geojson,,,,,reviewed,0,102,nc,163565,",nc163565,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",71,0.02703,0.05,35,md,earthquake,M 2.6 - Central California,1,Point,"[-121.3033333, 36.6785, 4.868]",1
0,2.75,"10km SW of Salton City, CA",652123197220,1454633258870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003851&format=geojson,,,,,reviewed,0,116,ci,2003851,",ci2003851,",",ci,",",origin,phase-data,",0,,0.13,39.2,mc,earthquake,"M 2.8 - 10km SW of Salton City, CA",2,Point,"[-116.045, 33.243, 6.733]",2
0,2.05,"10km WSW of Salton City, CA",652118108010,1454633962180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003845,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003845&format=geojson,,,,,reviewed,0,65,ci,2003845,",ci2003845,",",ci,",",origin,phase-data,",0,,0.114,53.1,mc,earthquake,"M 2.1 - 10km WSW of Salton City, CA",3,Point,"[-116.048, 33.25, 8.373]",3
0,2.06,"9km N of Victorville, CA",652112527610,1454625784990,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003837,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003837&format=geojson,,,,,reviewed,0,65,ci,2003837,",ci2003837,",",ci,",",origin,phase-data,",0,,0.294,90.1,mc,quarry blast,"M 2.1 Quarry Blast - 9km N of Victorville, CA",4,Point,"[-117.3, 34.62, -0.974]",4
0,2.18,"San Francisco Bay area, California",652107017130,1481989427220,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163484,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163484&format=geojson,,,,,reviewed,0,73,nc,163484,",nc163484,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",71,0.05586,0.06,36,md,earthquake,"M 2.2 - San Francisco Bay area, California",5,Point,"[-122.0945, 37.6878333, 9.529]",5
0,3.16,"10km WSW of Salton City, CA",652082103240,1454630547050,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003817,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003817&format=geojson,,,,,reviewed,0,154,ci,2003817,",ci2003817,",",ci,",",origin,phase-data,",0,,0.126,26.8,mc,earthquake,"M 3.2 - 10km WSW of Salton City, CA",6,Point,"[-116.048, 33.248, 7.913]",6
0,3.34,"10km WSW of Salton City, CA",652076668250,1454632590540,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003792,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003792&format=geojson,,,,,reviewed,0,172,ci,2003792,",usp0004e4k,ci2003792,",",us,ci,",",origin,phase-data,",0,,0.154,26.7,ml,earthquake,"M 3.3 - 10km WSW of Salton City, CA",7,Point,"[-116.05, 33.248, 7.313]",7
0,2.14,"11km SW of Salton City, CA",652075338520,1454624422310,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003788,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003788&format=geojson,,,,,reviewed,0,70,ci,2003788,",ci2003788,",",ci,",",origin,phase-data,",0,,0.151,76.8,mc,earthquake,"M 2.1 - 11km SW of Salton City, CA",8,Point,"[-116.055, 33.243, 7.243]",8
0,3.29,"11km WSW of Salton City, CA",652074978900,1454623726330,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003787,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003787&format=geojson,,,,,reviewed,0,167,ci,2003787,",usp0004e4h,ci2003787,",",us,ci,",",origin,phase-data,",0,,0.199,36.3,mc,earthquake,"M 3.3 - 11km WSW of Salton City, CA",9,Point,"[-116.058, 33.242, 2.843]",9
0,2,"10km WSW of Salton City, CA",652074976630,1454624421820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci142478,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci142478&format=geojson,,,,,reviewed,0,62,ci,142478,",ci142478,",",ci,",",origin,phase-data,",0,,0.128,45.1,mh,earthquake,"M 2.0 - 10km WSW of Salton City, CA",10,Point,"[-116.053, 33.253, 5.843]",10
0,2.27,"9km SW of Salton City, CA",652074476490,1454630546610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003786,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003786&format=geojson,,,,,reviewed,0,79,ci,2003786,",ci2003786,",",ci,",",origin,phase-data,",0,,0.166,64.9,mc,earthquake,"M 2.3 - 9km SW of Salton City, CA",11,Point,"[-116.035, 33.25, 3.093]",11
0,2.29,"10km SW of Salton City, CA",652074458910,1454627109970,,https://earthquake.usgs.gov/earthquakes/eventpage/ci142477,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci142477&format=geojson,,,,,reviewed,0,81,ci,142477,",ci142477,",",ci,",",origin,phase-data,",0,,0.104,52.3,mc,earthquake,"M 2.3 - 10km SW of Salton City, CA",12,Point,"[-116.042, 33.25, 7.869]",12
0,2.03,"23km ESE of Anza, CA",652074063160,1454632589610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci145019,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci145019&format=geojson,,,,,reviewed,0,63,ci,145019,",ci145019,",",ci,",",origin,phase-data,",0,0.7468,0.348,164.8,mh,earthquake,"M 2.0 - 23km ESE of Anza, CA",13,Point,"[-116.469, 33.444, 5.547]",13
0,4.49,"10km WSW of Salton City, CA",652073880010,1454624421220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003785,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003785&format=geojson,,,,,reviewed,0,310,ci,2003785,",usp0004e4g,ci2003785,",",us,ci,",",impact-text,origin,phase-data,",0,,0.145,22.6,ml,earthquake,"M 4.5 - 10km WSW of Salton City, CA",14,Point,"[-116.049, 33.247, 7.953]",14
0,2.03,"10km WSW of Salton City, CA",652073703120,1454633961150,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003784,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003784&format=geojson,,,,,reviewed,0,63,ci,2003784,",ci2003784,",",ci,",",origin,phase-data,",0,,0.117,51.3,mc,earthquake,"M 2.0 - 10km WSW of Salton City, CA",15,Point,"[-116.051, 33.248, 8.213]",15
0,3.18,"10km SW of Salton City, CA",652073093960,1454626435490,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003782,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003782&format=geojson,,,,,reviewed,0,156,ci,2003782,",usp0004e4f,ci2003782,",",us,ci,",",origin,phase-data,",0,,0.155,27.3,mc,earthquake,"M 3.2 - 10km SW of Salton City, CA",16,Point,"[-116.048, 33.245, 5.903]",16
0,2.25,Northern California,652069677700,1481989373620,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163471,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163471&format=geojson,,,,,reviewed,0,78,nc,163471,",nc163471,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",23,0.2901,0.07,125,md,earthquake,M 2.3 - Northern California,17,Point,"[-122.073, 39.7088333, 17.278]",17
0,2.75,"11km NNE of Ocotillo Wells, CA",652068506760,1454629866770,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003781,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003781&format=geojson,,,,,reviewed,0,116,ci,2003781,",ci2003781,",",ci,",",origin,phase-data,",0,0.09583,0.142,45.8,mc,earthquake,"M 2.8 - 11km NNE of Ocotillo Wells, CA",18,Point,"[-116.088, 33.234, 8.613]",18
0,2.15,"11km NNE of Ocotillo Wells, CA",652068489480,1454631926780,,https://earthquake.usgs.gov/earthquakes/eventpage/ci142476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci142476&format=geojson,,,,,reviewed,0,71,ci,142476,",ci142476,",",ci,",",origin,phase-data,",0,0.09775,0.121,39.1,mc,earthquake,"M 2.2 - 11km NNE of Ocotillo Wells, CA",19,Point,"[-116.085, 33.234, 9.903]",19
0,3.16,"11km SW of Salton City, CA",652065812220,1454625782480,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003775,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003775&format=geojson,,,,,reviewed,0,154,ci,2003775,",usp0004e4b,ci2003775,",",us,ci,",",origin,phase-data,",0,,0.127,36.7,mc,earthquake,"M 3.2 - 11km SW of Salton City, CA",20,Point,"[-116.05, 33.245, 7.943]",20
0,2.17,"10km WSW of Salton City, CA",652065093890,1454631227690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003774,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003774&format=geojson,,,,,reviewed,0,72,ci,2003774,",ci2003774,",",ci,",",origin,phase-data,",0,,0.105,79.3,mc,earthquake,"M 2.2 - 10km WSW of Salton City, CA",21,Point,"[-116.049, 33.247, 8.183]",21
0,2.12,"10km SW of Salton City, CA",652065041420,1454623725260,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003773,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003773&format=geojson,,,,,reviewed,0,69,ci,2003773,",ci2003773,",",ci,",",origin,phase-data,",0,,0.11,79.2,mc,earthquake,"M 2.1 - 10km SW of Salton City, CA",22,Point,"[-116.048, 33.245, 6.443]",22
0,4.08,"10km SW of Salton City, CA",652064749030,1454629866200,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003772&format=geojson,,,,,reviewed,0,256,ci,2003772,",usp0004e49,ci2003772,",",us,ci,",",origin,phase-data,",0,,0.137,23,ml,earthquake,"M 4.1 - 10km SW of Salton City, CA",23,Point,"[-116.045, 33.244, 8.623]",23
0,2.25,"40km ENE of Coso Junction, CA",652054567240,1454631925790,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003767,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003767&format=geojson,,,,,reviewed,0,78,ci,2003767,",ci2003767,",",ci,",",origin,phase-data,",0,,0.194,263.4,mc,earthquake,"M 2.3 - 40km ENE of Coso Junction, CA",24,Point,"[-117.557, 36.226, 4.79]",24
0,2.39,Northern California,652053796690,1481989325404,,https://earthquake.usgs.gov/earthquakes/eventpage/nc1179873,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc1179873&format=geojson,,,,,reviewed,0,88,nc,1179873,",nc1179873,",",nc,",",nearby-cities,origin,phase-data,",4,0.04955,0.05,108,md,quarry blast,M 2.4 Quarry Blast - Northern California,25,Point,"[-122.4008333, 38.8398333, -0.52]",25
0,2.48,"12km NE of Little Lake, CA",652044540270,1454630546190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003761,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003761&format=geojson,,,,,reviewed,0,95,ci,2003761,",ci2003761,",",ci,",",origin,phase-data,",0,,0.076,84.5,mc,earthquake,"M 2.5 - 12km NE of Little Lake, CA",26,Point,"[-117.809, 36.011, -0.21]",26
0,2.03,"17km SSE of Joshua Tree, CA",652035778770,1454626434940,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003757,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003757&format=geojson,,,,,reviewed,0,63,ci,2003757,",ci2003757,",",ci,",",origin,phase-data,",0,,0.08,66.7,mc,earthquake,"M 2.0 - 17km SSE of Joshua Tree, CA",27,Point,"[-116.261, 33.986, 4.513]",27
0,2,Washington,652033515430,1469311441340,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10267928,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10267928&format=geojson,,,,,reviewed,0,62,uw,10267928,",uw10267928,",",uw,",",origin,phase-data,",27,0.1751,0.24,92,md,explosion,M 2.0 Explosion - Washington,28,Point,"[-122.839, 46.7806667, 5.853]",28
0,2.31,"20km ENE of Pine Valley, CA",652013204290,1454625079300,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003742,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003742&format=geojson,,,,,reviewed,0,82,ci,2003742,",ci2003742,",",ci,",",origin,phase-data,",0,,0.081,85.7,mc,earthquake,"M 2.3 - 20km ENE of Pine Valley, CA",29,Point,"[-116.347, 32.92, 6.947]",29
0,2.43,Central California,651995742770,1481989171830,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163424,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163424&format=geojson,,,,,reviewed,0,91,nc,163424,",nc163424,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",67,0.03243,0.04,30,md,earthquake,M 2.4 - Central California,30,Point,"[-121.3095, 36.6821667, 4.958]",30
0,3,Central California,651995376910,1481989163020,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163438,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163438&format=geojson,,,,,reviewed,0,138,nc,163438,",nc163438,usp0004e30,",",nc,us,",",focal-mechanism,nearby-cities,origin,phase-data,",82,0.02793,0.06,34,ml,earthquake,M 3.0 - Central California,31,Point,"[-121.3045, 36.679, 5.108]",31
0,2.38,Utah,651989540790,1535429584960,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50053005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50053005&format=geojson,,,,,reviewed,0,87,uu,50053005,",uu50053005,",",uu,",",origin,phase-data,",7,0.3125,0.15,112,md,earthquake,M 2.4 - Utah,32,Point,"[-111.1365, 39.3045, 5.94]",32
0,2.02,Central California,651986028800,1481989133190,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163421&format=geojson,,,,,reviewed,0,63,nc,163421,",nc163421,ci2003732,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",29,0.07117,0.07,124,md,earthquake,M 2.0 - Central California,33,Point,"[-118.879, 37.5331667, 2.212]",33
0,2.06,"14km NNE of Barstow, CA",651976600730,1454629865700,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003729,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003729&format=geojson,,,,,reviewed,0,65,ci,2003729,",ci2003729,",",ci,",",origin,phase-data,",0,,0.041,60.2,mc,earthquake,"M 2.1 - 14km NNE of Barstow, CA",34,Point,"[-116.972, 35.013, 4.352]",34
0,2.07,"4km NW of Boron, CA",651964805680,1454631924910,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003704,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003704&format=geojson,,,,,reviewed,0,66,ci,2003704,",ci2003704,",",ci,",",origin,phase-data,",0,,0.145,89.2,mc,quarry blast,"M 2.1 Quarry Blast - 4km NW of Boron, CA",35,Point,"[-117.68, 35.03, -0.816]",35
0,3.7,southern Idaho,651957683540,1415321220434,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0004e2c,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0004e2c&format=geojson,,,,,reviewed,0,211,us,p0004e2c,",usp0004e2c,",",us,",",origin,phase-data,",,,0.5,,ml,earthquake,M 3.7 - southern Idaho,36,Point,"[-114.21, 44.45, 5]",36
0,2,Washington,651947628810,1469311435190,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10267618,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10267618&format=geojson,,,,,reviewed,0,62,uw,10267618,",uw10267618,",",uw,",",origin,phase-data,",24,0.01776,0.26,63,md,earthquake,M 2.0 - Washington,37,Point,"[-121.8036667, 47.4771667, -0.668]",37
0,2.03,"9km N of Victorville, CA",651943356190,1454627792070,,https://earthquake.usgs.gov/earthquakes/eventpage/ci2003671,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci2003671&format=geojson,,,,,reviewed,0,63,ci,2003671,",ci2003671,",",ci,",",origin,phase-data,",0,,0.3,81.7,mc,quarry blast,"M 2.0 Quarry Blast - 9km N of Victorville, CA",38,Point,"[-117.3, 34.62, -0.974]",38
0,2.21,Central California,651939928100,1481988964100,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163379,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163379&format=geojson,,,,,reviewed,0,75,nc,163379,",nc163379,ci2003668,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",53,0.01982,0.1,38,md,earthquake,M 2.2 - Central California,39,Point,"[-120.8875, 36.0048333, 9.688]",39
0,2.41,Northern California,651928448640,1481988902340,,https://earthquake.usgs.gov/earthquakes/eventpage/nc163369,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc163369&format=geojson,,,,,reviewed,0,89,nc,163369,",nc163369,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",74,0.05405,0.08,48,md,earthquake,M 2.4 - Northern California,40,Point,"[-122.0616667, 37.2121667, 12.185]",40
