,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.1,"2km NW of Frazier Park, CA",1062370213750,1459556224820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9942109,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9942109&format=geojson,,,,,reviewed,0,68,ci,9942109,",ci9942109,",",ci,",",nearby-cities,origin,phase-data,",34,0.08229,0.27,50,ml,earthquake,"M 2.1 - 2km NW of Frazier Park, CA",0,Point,"[-118.96, 34.8395, 15.443]",0
0,2.12,"42km SSW of Progreso, B.C., MX",1062314030470,1459544572319,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941973,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941973&format=geojson,,,,,reviewed,0,69,ci,9941973,",ci9941973,",",ci,",",nearby-cities,origin,phase-data,",15,0.4074,0.21,254,ml,earthquake,"M 2.1 - 42km SSW of Progreso, B.C., MX",1,Point,"[-115.7896667, 32.2443333, 6.797]",1
0,2.7,"102km S of Estacion Coahuila, B.C., MX",1062301015140,1459556339705,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941941,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941941&format=geojson,,,,,reviewed,0,112,ci,9941941,",ci9941941,",",ci,",",nearby-cities,origin,phase-data,",7,1.49,0.63,338.3,ml,earthquake,"M 2.7 - 102km S of Estacion Coahuila, B.C., MX",2,Point,"[-115.0451667, 31.2728333, 6.955]",2
0,2.05,Northern California,1062284663130,1483512144334,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21304060,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21304060&format=geojson,,,,,reviewed,0,65,nc,21304060,",nc21304060,",",nc,",",nearby-cities,origin,phase-data,",23,0.03423,0.07,50,md,earthquake,M 2.1 - Northern California,3,Point,"[-122.6026667, 38.3765, 0.824]",3
0,2.12,"3km SE of Loma Linda, CA",1062273992760,1459625098692,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941893,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941893&format=geojson,,,,,reviewed,0,69,ci,9941893,",ci9941893,",",ci,",",nearby-cities,origin,phase-data,",35,,0.15,49,ml,earthquake,"M 2.1 - 3km SE of Loma Linda, CA",4,Point,"[-117.2393333, 34.0326667, 17.127]",4
0,2.5,"20km WSW of Westmorland, CA",1062273693080,1459602577081,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941889,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941889&format=geojson,,,,,reviewed,0,96,ci,9941889,",ci9941889,",",ci,",",nearby-cities,origin,phase-data,",30,,0.27,47,ml,earthquake,"M 2.5 - 20km WSW of Westmorland, CA",5,Point,"[-115.8143333, 32.9536667, 4.229]",5
0,2.88,Northern California,1062250281680,1483512087240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303967,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303967&format=geojson,,,,,reviewed,0,128,nc,21303967,",nc21303967,usp000c69n,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",21,0.1595,0.09,99,md,earthquake,M 2.9 - Northern California,6,Point,"[-123.9713333, 40.5373333, 24.908]",6
0,2.18,Central California,1062250105860,1483512079170,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303966,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303966&format=geojson,,,,,reviewed,0,73,nc,21303966,",nc21303966,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",54,0.02973,0.08,35,md,earthquake,M 2.2 - Central California,7,Point,"[-121.535, 36.8178333, 4.324]",7
0,2.22,"23km N of Barstow, CA",1062239186730,1459579324115,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941797,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941797&format=geojson,,,,,reviewed,0,76,ci,9941797,",ci9941797,",",ci,",",nearby-cities,origin,phase-data,",23,,0.2,61,ml,earthquake,"M 2.2 - 23km N of Barstow, CA",8,Point,"[-116.9918333, 35.1043333, 3.515]",8
0,2.02,Central California,1062233798170,1483512035360,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303935,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303935&format=geojson,,,,,reviewed,0,63,nc,21303935,",nc21303935,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",35,0.04865,0.08,69,md,earthquake,M 2.0 - Central California,9,Point,"[-120.9666667, 36.401, 0.731]",9
0,3.6,off the coast of Oregon,1062219795710,1415323176899,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000c68r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000c68r&format=geojson,,,,,reviewed,0,199,us,p000c68r,",usp000c68r,",",us,",",impact-text,origin,phase-data,",58,,0.71,229.8,mb,earthquake,M 3.6 - off the coast of Oregon,10,Point,"[-126.701, 43.296, 10]",10
0,3.7,off the coast of Oregon,1062209420660,1415323176874,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000c68f,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000c68f&format=geojson,,,,,reviewed,0,211,us,p000c68f,",usp000c68f,",",us,",",impact-text,origin,phase-data,",60,,0.79,253.5,mb,earthquake,M 3.7 - off the coast of Oregon,11,Point,"[-127.092, 43.273, 10]",11
0,2.32,"24km E of Barstow, CA",1062197772680,1459624986328,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941737,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941737&format=geojson,,,,,reviewed,0,83,ci,9941737,",ci9941737,",",ci,",",nearby-cities,origin,phase-data,",16,0.1656,0.12,66,ml,earthquake,"M 2.3 - 24km E of Barstow, CA",12,Point,"[-116.7603333, 34.9358333, 4.855]",12
0,2.54,Northern California,1062195319510,1483511959320,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303851,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303851&format=geojson,,,,,reviewed,0,99,nc,21303851,",nc21303851,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",49,0.01712,0.07,37,md,earthquake,M 2.5 - Northern California,13,Point,"[-122.7813333, 38.8536667, 1.323]",13
0,3,Washington,1062193419820,1469238584350,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10595888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10595888&format=geojson,,,,,reviewed,0,138,uw,10595888,",uw10595888,",",uw,",",origin,phase-data,",33,0.08862,0.16,83,md,explosion,M 3.0 Explosion - Washington,14,Point,"[-122.7735, 46.7441667, 0.585]",14
0,2.06,Central California,1062144954510,1483511812922,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303738,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303738&format=geojson,,,,,reviewed,0,65,nc,21303738,",nc21303738,",",nc,",",nearby-cities,origin,phase-data,",21,0.02613,0.05,147,md,earthquake,M 2.1 - Central California,15,Point,"[-120.4931667, 35.1831667, 11.779]",15
0,2.09,"7km SSE of Piru, CA",1062119406790,1459556297675,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941565,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941565&format=geojson,,,,,reviewed,0,67,ci,9941565,",ci9941565,",",ci,",",nearby-cities,origin,phase-data,",47,0.02142,0.31,35,ml,earthquake,"M 2.1 - 7km SSE of Piru, CA",16,Point,"[-118.7585, 34.3633333, 8.986]",16
0,2.04,Central California,1062118017610,1483511701071,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303667&format=geojson,,,,,reviewed,0,64,nc,21303667,",nc21303667,",",nc,",",nearby-cities,origin,phase-data,",5,0.2874,0.03,292,md,earthquake,M 2.0 - Central California,17,Point,"[-118.8996667, 37.5575, -0.041]",17
0,2.1,Nevada,1062108417199,1524606285443,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00071679,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00071679&format=geojson,,,,,reviewed,0,68,nn,00071679,",nn00071679,",",nn,",",origin,phase-data,",13,0.057,0.132,169.36,ml,earthquake,M 2.1 - Nevada,18,Point,"[-116.2671, 36.8455, 9.4]",18
0,3,Washington,1062107121520,1469238580180,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10595058,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10595058&format=geojson,,,,,reviewed,0,138,uw,10595058,",uw10595058,",",uw,",",origin,phase-data,",9,0.08504,0.07,83,md,explosion,M 3.0 Explosion - Washington,19,Point,"[-122.7745, 46.7393333, 0.792]",19
0,2.87,Utah,1062106700530,1557860324052,,https://earthquake.usgs.gov/earthquakes/eventpage/uu50277450,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu50277450&format=geojson,,,3.13,,reviewed,0,127,uu,50277450,",usp000c65b,uu50277450,",",us,uu,",",impact-text,origin,phase-data,shakemap,",33,0.09175,0.16,111,ml,earthquake,M 2.9 - Utah,20,Point,"[-111.3461667, 40.503, 11.72]",20
0,3.5,off the coast of Oregon,1062105163720,1415323176226,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000c65a,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000c65a&format=geojson,,,,,reviewed,0,188,us,p000c65a,",usp000c65a,",",us,",",impact-text,origin,phase-data,",16,,1.14,214,mb,earthquake,M 3.5 - off the coast of Oregon,21,Point,"[-126.823, 43.441, 10]",21
0,2.13,Northern California,1062098721630,1483511650630,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303598,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303598&format=geojson,,,,,reviewed,0,70,nc,21303598,",nc21303598,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",45,0.009009,0.1,33,md,earthquake,M 2.1 - Northern California,22,Point,"[-121.573, 36.9576667, 6.011]",22
0,2,Nevada,1062093955387,1524606283980,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00071670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00071670&format=geojson,,,,,reviewed,0,62,nn,00071670,",nn00071670,",",nn,",",origin,phase-data,",24,0.037,0.1345,121.27,ml,earthquake,M 2.0 - Nevada,23,Point,"[-119.9715, 39.6439, 2.9]",23
0,2.97,Central California,1062092012530,1483511628230,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303568,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303568&format=geojson,,,,,reviewed,0,136,nc,21303568,",nc21303568,usp000c64w,ci9941437,",",nc,us,ci,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",54,0.02613,0.06,58,md,earthquake,M 3.0 - Central California,24,Point,"[-120.3338333, 36.2243333, 9.883]",24
0,2.75,Northern California,1062089309630,1483511611245,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30505891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30505891&format=geojson,,,,,automatic,0,116,nc,30505891,",nc30505891,",",nc,",",nearby-cities,origin,phase-data,",17,0.05225,0.24,122,ml,earthquake,M 2.8 - Northern California,25,Point,"[-122.2285, 38.2288333, -0.363]",25
0,3.35,Northern California,1062089309510,1483511607783,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303559,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303559&format=geojson,,,,,reviewed,0,173,nc,21303559,",usp000c64u,nc21303559,",",us,nc,",",impact-text,nearby-cities,origin,phase-data,",28,0.05045,0.13,106,md,earthquake,M 3.4 - Northern California,26,Point,"[-122.2023333, 38.2311667, 1.202]",26
0,2.06,Northern California,1062087838030,1483511604162,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303555,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303555&format=geojson,,,,,reviewed,0,65,nc,21303555,",nc21303555,",",nc,",",nearby-cities,origin,phase-data,",23,0.01441,0.07,61,md,earthquake,M 2.1 - Northern California,27,Point,"[-122.7161667, 38.7503333, 0.775]",27
0,2.91,Northern California,1062086882190,1483511579080,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30507533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30507533&format=geojson,,,,,automatic,0,130,nc,30507533,",nc30507533,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",59,0.09009,0.05,34,md,earthquake,M 2.9 - Northern California,28,Point,"[-121.7095, 37.3446667, 7.248]",28
0,2.38,Northern California,1062086870200,1483511569157,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226408,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226408&format=geojson,,,,,reviewed,0,87,nc,30226408,",usp000c64q,nc30226408,",",us,nc,",",impact-text,nearby-cities,origin,phase-data,",15,0.09009,0.05,66,md,earthquake,M 2.4 - Northern California,29,Point,"[-121.709, 37.3448333, 6.968]",29
0,2.01,Northern California,1062086762430,1483511555660,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226197,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226197&format=geojson,,,,,reviewed,0,62,nc,30226197,",nc30226197,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",64,0.09009,0.03,34,md,earthquake,M 2.0 - Northern California,30,Point,"[-121.71, 37.3443333, 7.295]",30
0,2.48,Northern California,1062086555540,1483511546920,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30226196,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30226196&format=geojson,,,,,reviewed,0,95,nc,30226196,",nc30226196,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",75,0.09369,0.03,33,md,earthquake,M 2.5 - Northern California,31,Point,"[-121.713, 37.3471667, 7.125]",31
0,2.02,Central California,1062064998540,1483511478550,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303475,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303475&format=geojson,,,,,reviewed,0,63,nc,21303475,",nc21303475,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",31,0.07748,0.05,55,md,earthquake,M 2.0 - Central California,32,Point,"[-120.3168333, 36.1745, 12.429]",32
0,2,Central California,1062032225430,1483511388240,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303320,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303320&format=geojson,,,,,reviewed,0,62,nc,21303320,",nc21303320,ci9941313,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",32,0.1009,0.05,108,md,earthquake,M 2.0 - Central California,33,Point,"[-118.9868333, 37.5115, 3.27]",33
0,3.04,Central California,1062029472690,1483511367140,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303302,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303302&format=geojson,,,,,reviewed,0,142,nc,21303302,",nc21303302,usp000c637,",",nc,us,",",focal-mechanism,impact-text,nearby-cities,origin,phase-data,",50,0.01982,0.06,43,md,earthquake,M 3.0 - Central California,34,Point,"[-120.4701667, 35.9241667, 5.393]",34
0,2.08,"Long Valley area, California",1062029290430,1483511354700,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303300,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303300&format=geojson,,,,,reviewed,0,67,nc,21303300,",nc21303300,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",34,0.01802,0.06,57,md,earthquake,"M 2.1 - Long Valley area, California",35,Point,"[-118.937, 37.6483333, -0.605]",35
0,2.14,"Long Valley area, California",1062027803420,1483511343620,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303290,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303290&format=geojson,,,,,reviewed,0,70,nc,21303290,",nc21303290,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",37,0.01892,0.07,59,md,earthquake,"M 2.1 - Long Valley area, California",36,Point,"[-118.9358333, 37.647, -0.625]",36
0,2.3,Central California,1062027528050,1483511335610,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303288,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303288&format=geojson,,,,,reviewed,0,81,nc,21303288,",nc21303288,ci9941293,",",nc,ci,",",focal-mechanism,nearby-cities,origin,phase-data,",41,0.04324,0.03,92,md,earthquake,M 2.3 - Central California,37,Point,"[-118.8646667, 37.5573333, 5.633]",37
0,2.26,Northern California,1062026524520,1483511321801,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303275,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303275&format=geojson,,,,,reviewed,0,79,nc,21303275,",nc21303275,",",nc,",",nearby-cities,origin,phase-data,",17,0.1829,0.04,67,md,quarry blast,M 2.3 Quarry Blast - Northern California,38,Point,"[-122.3121667, 40.7445, -0.808]",38
0,2.36,Northern California,1062024876430,1483511314453,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303265,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303265&format=geojson,,,,,reviewed,0,86,nc,21303265,",nc21303265,",",nc,",",nearby-cities,origin,phase-data,",21,0.005405,0.02,40,md,earthquake,M 2.4 - Northern California,39,Point,"[-122.7883333, 38.8103333, 2.353]",39
0,2.27,Northern California,1062022303250,1483511299785,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303257,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303257&format=geojson,,,,,reviewed,0,79,nc,21303257,",nc21303257,",",nc,",",nearby-cities,origin,phase-data,",21,0.02342,0.06,47,md,earthquake,M 2.3 - Northern California,40,Point,"[-122.7258333, 38.7516667, 1.161]",40
0,3.2,Washington,1062019484680,1469238395910,,https://earthquake.usgs.gov/earthquakes/eventpage/uw10594353,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw10594353&format=geojson,,,,,reviewed,0,158,uw,10594353,",uw10594353,",",uw,",",origin,phase-data,",10,0.08679,0.11,83,md,explosion,M 3.2 Explosion - Washington,41,Point,"[-122.7755, 46.741, 0.582]",41
0,2.16,offshore Central California,1062006413880,1483511277791,,https://earthquake.usgs.gov/earthquakes/eventpage/nc68005502,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc68005502&format=geojson,,,,,reviewed,0,72,nc,68005502,",nc68005502,",",nc,",",nearby-cities,origin,phase-data,",7,0.2802,0.42,287,md,earthquake,M 2.2 - offshore Central California,42,Point,"[-120.943, 34.8115, 8.083]",42
0,2,"14km WNW of Anza, CA",1062000468290,1459624981041,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941177,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941177&format=geojson,,,,,reviewed,0,62,ci,9941177,",ci9941177,",",ci,",",nearby-cities,origin,phase-data,",43,,0.2,48,ml,earthquake,"M 2.0 - 14km WNW of Anza, CA",43,Point,"[-116.824, 33.5845, 12.421]",43
0,2.42,Central California,1061974227020,1483511229098,,https://earthquake.usgs.gov/earthquakes/eventpage/nc30505884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc30505884&format=geojson,,,,,automatic,0,90,nc,30505884,",nc30505884,",",nc,",",nearby-cities,origin,phase-data,",12,0.6748,0.21,264,md,earthquake,M 2.4 - Central California,44,Point,"[-119.041, 36.7533333, 30.55]",44
0,2.42,"16km WNW of Wasco, CA",1061974207440,1459591234742,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941145,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941145&format=geojson,,,,,reviewed,0,90,ci,9941145,",ci9941145,",",ci,",",nearby-cities,origin,phase-data,",17,0.4065,0.33,135.1,ml,earthquake,"M 2.4 - 16km WNW of Wasco, CA",45,Point,"[-119.51, 35.6271667, 6.415]",45
0,2.32,Northern California,1061970890140,1483511208252,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21303130,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21303130&format=geojson,,,,,reviewed,0,83,nc,21303130,",nc21303130,",",nc,",",nearby-cities,origin,phase-data,",16,0.1486,0.16,173,md,earthquake,M 2.3 - Northern California,46,Point,"[-123.013, 40.9653333, -0.214]",46
0,2.16,"12km SSW of Idyllwild, CA",1061965700570,1459579403887,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9941109,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9941109&format=geojson,,,,,reviewed,0,72,ci,9941109,",ci9941109,",",ci,",",nearby-cities,origin,phase-data,",65,,0.2,24.5,ml,earthquake,"M 2.2 - 12km SSW of Idyllwild, CA",47,Point,"[-116.7776667, 33.6466667, 13.891]",47
