,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.66,Central California,991350895220,1483276705110,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21167522,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21167522&format=geojson,,,,,reviewed,0,109,nc,21167522,",nc21167522,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",59,0.1477,0.05,81,md,earthquake,M 2.7 - Central California,0,Point,"[-120.691, 36.5396667, 8.403]",0
0,2.06,"5km NW of Boron, California",991348376710,1455633263135,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598744,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598744&format=geojson,,,,,reviewed,0,65,ci,11598744,",ci11598744,",",ci,",",nearby-cities,origin,phase-data,",13,0.09965,0.14,139,mc,quarry blast,"M 2.1 Quarry Blast - 5km NW of Boron, California",1,Point,"[-117.6868333, 35.0275, -0.826]",1
0,2.82,"21km E of Maricopa, CA",991343653550,1459538120046,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598724,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598724&format=geojson,,,,,reviewed,0,122,ci,11598724,",ci11598724,",",ci,",",nearby-cities,origin,phase-data,",13,,0.26,62,mc,earthquake,"M 2.8 - 21km E of Maricopa, CA",2,Point,"[-119.1705, 35.0375, 4.434]",2
0,2.7,"6km SE of Loma Linda, CA",991329794310,1459538082196,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598712,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598712&format=geojson,,,,,reviewed,0,112,ci,11598712,",ci11598712,",",ci,",",nearby-cities,origin,phase-data,",63,0.1208,0.19,40,mc,earthquake,"M 2.7 - 6km SE of Loma Linda, CA",3,Point,"[-117.2175, 34.0043333, 15.995]",3
0,2.37,"20km SW of Little Lake, CA",991316438540,1459561537409,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598676,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598676&format=geojson,,,,,reviewed,0,86,ci,11598676,",ci11598676,",",ci,",",nearby-cities,origin,phase-data,",29,0.07363,0.15,67,mc,earthquake,"M 2.4 - 20km SW of Little Lake, CA",4,Point,"[-118.0458333, 35.8008333, 7.96]",4
0,2.5,"10km E of Anza, CA",991314612450,1459549749214,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598664,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598664&format=geojson,,,,,reviewed,0,96,ci,11598664,",ci11598664,",",ci,",",nearby-cities,origin,phase-data,",50,0.03906,0.17,23,mc,earthquake,"M 2.5 - 10km E of Anza, CA",5,Point,"[-116.5675, 33.5425, 11.259]",5
0,2.02,"8km NNW of Big Bear City, CA",991293383470,1459607725993,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598628,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598628&format=geojson,,,,,reviewed,0,63,ci,11598628,",ci11598628,",",ci,",",nearby-cities,origin,phase-data,",32,0.0508,0.12,96.5,ml,earthquake,"M 2.0 - 8km NNW of Big Bear City, CA",6,Point,"[-116.8841667, 34.3285, 7.419]",6
0,2.74,offshore Northern California,991285188650,1483276583897,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21167450,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21167450&format=geojson,,,,,reviewed,0,116,nc,21167450,",nc21167450,",",nc,",",nearby-cities,origin,phase-data,",13,0.582,0.25,270,md,earthquake,M 2.7 - offshore Northern California,7,Point,"[-125.0846667, 40.3641667, 20.945]",7
0,2.09,"45km SW of Furnace Creek, CA",991263413990,1524608067833,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598296,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598296&format=geojson,,,,,reviewed,0,67,ci,11598296,",ci11598296,nn00030392,",",ci,nn,",",nearby-cities,origin,phase-data,",15,0.2223,0.22,295,mc,earthquake,"M 2.1 - 45km SW of Furnace Creek, CA",8,Point,"[-117.2485, 36.2028333, 4.084]",8
0,2.62,"10km WSW of Little Lake, CA",991257500660,1459573059651,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598268,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598268&format=geojson,,,,,reviewed,0,106,ci,11598268,",ci11598268,",",ci,",",nearby-cities,origin,phase-data,",35,0.05689,0.17,49,ml,earthquake,"M 2.6 - 10km WSW of Little Lake, CA",9,Point,"[-118.0045, 35.8856667, 1.811]",9
0,2.26,Northern California,991254780790,1483276534215,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21167418,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21167418&format=geojson,,,,,reviewed,0,79,nc,21167418,",nc21167418,",",nc,",",nearby-cities,origin,phase-data,",33,0.07568,0.34,50,md,earthquake,M 2.3 - Northern California,10,Point,"[-122.5901667, 38.8978333, 2.239]",10
0,2.22,Central California,991246342540,1483276501416,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21167410,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21167410&format=geojson,,,,,reviewed,0,76,nc,21167410,",nc21167410,",",nc,",",nearby-cities,origin,phase-data,",35,0.01712,0.06,45,md,quarry blast,M 2.2 Quarry Blast - Central California,11,Point,"[-121.6093333, 36.8945, -0.155]",11
0,2.03,"8km N of Big Bear City, California",991244782250,1455582442149,,https://earthquake.usgs.gov/earthquakes/eventpage/ci11598248,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci11598248&format=geojson,,,,,reviewed,0,63,ci,11598248,",ci11598248,",",ci,",",nearby-cities,origin,phase-data,",8,0.02088,0.27,136,mc,quarry blast,"M 2.0 Quarry Blast - 8km N of Big Bear City, California",12,Point,"[-116.838, 34.329, -1.904]",12
0,2.44,Northern California,991242634090,1524608067019,,https://earthquake.usgs.gov/earthquakes/eventpage/nc21167406,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc21167406&format=geojson,,,,,reviewed,0,92,nc,21167406,",nc21167406,nn00030376,",",nc,nn,",",nearby-cities,origin,phase-data,",17,0.1784,0.06,175,md,earthquake,M 2.4 - Northern California,13,Point,"[-120.0291667, 39.3451667, 2.391]",13
0,2.18,"12km WNW of Ocotillo, CA",991229771970,1459573010080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci9657629,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci9657629&format=geojson,,,,,reviewed,0,73,ci,9657629,",ci9657629,",",ci,",",nearby-cities,origin,phase-data,",12,0.1168,0.13,86,mc,earthquake,"M 2.2 - 12km WNW of Ocotillo, CA",14,Point,"[-116.1216667, 32.7668333, 9.473]",14
